to,Regular Tx,Fees burned,to_def,Internal Tx,Internal Event (excluding Tx),group
0,302173,0.0,System,16,302180,System
cx0000000000000000000000000000000000000000,12720,87.20998217499958,governance,8786,0,governance
cxee7a00755a757e3c519a0616456030e33dc9d47f,5079,2487.21454095,BTP_2,0,5078,BTP
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,4844,22.094160124999984,Blobble Stake Token,5057,9,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,4221,17.225027162499796,Blobble,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,3106,41.02455311249999,FRAMD Token,3832,184,FRAMD
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,2125,8.599542725,Relay_4,0,0,Relay
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,1217,5.754576062499985,GangstaBet Crown,1265,0,GangstaBet
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,856,20.422174337499982,CROWN,2559,58,GangstaBet
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,821,139.3474175125,bnUSD,6510,321,bnUSD
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,749,7.064717937499944,MyID_2,749,0,MyID
cxba62bb61baf8dd8b6a04633fe33806547785a00c,718,21.945895312499996,MyID_3,714,0,MyID
cx2609b924e33ef00b648a409245c7ea394c467824,622,81.59014128749997,sICX,3674,252,sICX
cx66d4d90f5f113eba575bf793570135f9b10cece1,567,46.10559053749998,balanced_loans,1578,934,Balanced
cx5a0af85407c69945eb318d4ac18e9e842184163c,460,25.336617762499987,GangWar Simulation,1315,373,GangstaBet
cxb6be11a27f21ad82c7475aa215e3635fafd7f186,400,4.6223762749999855,gangstabet_game,1785,0,GangstaBet
hxb568381d35d3e7a6383200e8a0d30310af20b929,398,0.4975,binance_hot,0,0,binance
cx69bcdf1753472c1444188ec3f5188657e30c8322,344,1.104283,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx44250a12074799e26fdeee75648ae47e2cc84219,325,77.73232078749999,balanced_governance,6,0,Balanced
cx14002628a4599380f391f708843044bc93dce27d,322,161.617267675,iAM Div,30329,30357,iAM 
cx3dd4adebb73eebcb8a7029c1a07b5a64be926ddf,322,20.346235562499977,Omni Name Service,119,228,Omni Name Service
hx68646780e14ee9097085f7280ab137c3633b4b5f,244,0.305,kraken_hot,0,0,kraken
cxaa99a164586883eed0322d62a31946dfa9491fa6,236,51.559812324999996,optimus_rewards,702,13,Optimus
cxa0af3165c08318e988cb30993b3048335b94af6c,218,9.671601537499992,balanced_dex,632,57,Balanced
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,209,47.652043712499996,CraftRewards,1562,29,Craft
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,200,1.5266161749999958,NebulaMultiToken,237,0,Nebula
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,192,23.122715649999996,balanced_baln,880,165,Balanced
cxe65f3286902be43e00a5013cb1dc300ec8e51fa4,188,42.83720064999999,makeArb,1932,22,makeArb
cx2dc662031f3d62bcdba4f63e9bf827767c847565,180,10.598624674999995,SkillScore,1266,1303,SkillScore
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,176,9.202767324999993,balanced_rewards,337,193,Balanced
