week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
2020-45,hx9a50175b8990abf883182baf0a97bf28191d6435,25131.397399999998,21,2,503.3545999999999,2017.8633,1010.4797000000001,1196.7332095238094,2.00289%,8.02925%,4.02079%,4.76190%
2020-45,hx44f4a5faccae3e1a109e95c896c13ae234d4d145,2283.9844000000007,21,2,6.5012,627.0958,79.4095,108.76116190476193,0.28464%,27.45622%,3.47680%,4.76190%
2020-45,hx8e1c9e9a72d54632fb8769bbd9417d1af1be079b,10048.835899999998,21,2,122.64909999999962,1077.2338,415.74450000000013,478.5159952380952,1.22053%,10.71999%,4.13724%,4.76190%
2020-45,hx3c117f6c88806a9a37f5602ab884568d71138239,8664.3614,21,2,350.8427,524.2645000000001,350.8427,412.5886380952381,4.04926%,6.05082%,4.04926%,4.76190%
2020-45,hx77035912d806f04dad1a0d33ba6014effcc7fbc0,20014.0,21,2,14.0,1000.0,1000.0,953.047619047619,0.06995%,4.99650%,4.99650%,4.76190%
2020-45,hxac10537896b44850e68db5d5ef50d57af82953da,2755.1885,21,2,20.0,300.0,100.0,131.19945238095238,0.72590%,10.88855%,3.62952%,4.76190%
2020-45,hxd8586c788a27ae85153bd4f3dbd7dd18e61e4994,4799.210599999999,21,2,24.601999999999997,835.1339,70.52709999999999,228.53383809523808,0.51263%,17.40148%,1.46956%,4.76190%
2020-45,hxe03b68f5e0fafd46eed4b9ab805a95734278a3bd,79135.28860000003,21,2,2209.716100000002,6911.213700000002,3462.0182,3768.3470761904778,2.79233%,8.73342%,4.37481%,4.76190%
2020-45,hxf29415b3cce08c8ef94b5ab0cd50a261710d90cb,220.359,21,2,10.0,15.359000000000002,10.0,10.493285714285715,4.53805%,6.96999%,4.53805%,4.76190%
2020-45,hx624cc71bdd83371ed6ed32ba06c705e8d586244c,32516.187400000003,21,2,10.0,25541.9238,56.8865,1548.3898761904763,0.03075%,78.55141%,0.17495%,4.76190%
2020-45,hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,6655.604899999999,20,2,330.0,335.0,334.99999999999943,332.780245,4.95823%,5.03335%,5.03335%,5.00000%
2020-45,hx857353391e454d7fc60f4879224aade697602877,335.15999999999997,20,2,6.7032,23.4613,16.758,16.758,2.00000%,7.00003%,5.00000%,5.00000%
2020-45,hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,703.9411000000001,20,2,9.3244,211.45710000000003,24.812649999999998,35.197055000000006,1.32460%,30.03903%,3.52482%,5.00000%
2020-45,hxe67b818b6ab2967afc6ede848658c66802b8ab9c,460.0,20,2,23.0,23.0,23.0,23.0,5.00000%,5.00000%,5.00000%,5.00000%
2020-45,hx99e3d951340ad78f48437eae250cb05f9f4d0284,21617.237999999998,20,2,216.35529999999977,2646.6874999999995,433.77700000000004,1080.8618999999999,1.00085%,12.24341%,2.00663%,5.00000%
2020-45,hxa745e00938fb20c9b55406d21d2fa175d248ff9c,1775.8172000000002,20,2,18.3565,300.0,80.0,88.79086000000001,1.03369%,16.89363%,4.50497%,5.00000%
2020-45,hxad9a11d1d6a37c499284b9ce23e38f1e9b3e0894,50395.5172,20,2,105.4244,9413.5175,1724.45485,2519.77586,0.20919%,18.67928%,3.42184%,5.00000%
2020-45,hxccc16f51a7884823ad3928b1c3385751e4c9f368,9564.5105,20,2,64.51050000000001,500.00000000000006,500.0,478.225525,0.67448%,5.22766%,5.22766%,5.00000%
2020-45,hxc9838544da5b94cbf33fa4155bcd246d3059a5ac,2940.9525,20,2,115.4226,519.4022,115.4227,147.04762499999998,3.92467%,17.66102%,3.92467%,5.00000%
2020-45,hx7f02efbae58798bb1c5b42c16aa85fbbc4c8db41,11848.778400000001,20,2,500.0,2348.7784,500.0,592.43892,4.21984%,19.82296%,4.21984%,5.00000%
2020-45,hx6df7bc87eb3a0a7c38ec7edca32d82a3595071d9,1266.6478000000004,20,2,26.7933,403.22040000000004,44.6556,63.33239000000002,2.11529%,31.83366%,3.52549%,5.00000%
2020-45,hxb17745d715f488307816fb9d2861bc2d08c39e5c,1034.0,20,2,31.02,103.4,51.7,51.7,3.00000%,10.00000%,5.00000%,5.00000%
2020-45,hxece32238259e951b9931aee279d0d81e43a26990,1000.12,20,2,0.0,70.0,50.0,32.26193548387097,0.00000%,6.99916%,4.99940%,3.22581%
2020-45,hx6c4f4f44ae546e57eac829897ed94337fdad47af,5604.4105,20,2,150.0,500.0,200.0,280.220525,2.67646%,8.92154%,3.56862%,5.00000%
2020-45,hxc6bdf332de359c46f3bedbb1776ce0f8ce78a1b6,853085.4921999999,20,2,696.4701,55718.623100000004,50632.6541,42654.27460999999,0.08164%,6.53142%,5.93524%,5.00000%
2020-45,hx82a8319354bbdf73087c60a019563c980061f592,33117.032,19,1,332.3311,5152.664100000001,1515.0845,1743.0016842105263,1.00351%,15.55895%,4.57494%,5.26316%
2020-45,hx82b4acc37a019e08235724f88d4cb0f130a0a208,35257.529599999994,19,1,752.2604,3000.0,1769.7059,1855.6594526315787,2.13362%,8.50882%,5.01937%,5.26316%
2020-45,hx40bc58ea43241b88e13e3e2b54db0eefa73108fd,147775.0823,19,1,291.0607,30647.567699999996,5159.3447,7777.635910526316,0.19696%,20.73933%,3.49135%,5.26316%
2020-45,hx20268fdf7c282d97b5a91441bb6d3f218dc49f9c,168.82949999999994,19,1,3.9872,16.232,8.482000000000001,8.885763157894734,2.36167%,9.61443%,5.02400%,5.26316%
2020-45,hxf7680b84aed887350194c26bd98996312020379f,50927.999999998494,19,1,2680.4210526314982,2680.4210526315,2680.421052631499,2680.4210526314996,5.26316%,5.26316%,5.26316%,5.26316%
2020-45,hxaa60ebb314e4002f369cb07465712faa91ac112b,10185.759700000002,19,1,308.7678,1202.3863000000001,428.1903,536.0926157894738,3.03137%,11.80458%,4.20381%,5.26316%
2020-45,hx26907c177186f27613f85431237f3d68cf303528,41255.6471,18,1,1474.4764,3697.2509,2364.66005,2291.9803944444448,3.57400%,8.96181%,5.73172%,5.55556%
2020-45,hx1cd1e371a8f885f68799aa837e287c5c442e9adb,44882.76689999999,18,1,200.0,9221.8106,2222.0705000000003,2493.4870499999993,0.44561%,20.54644%,4.95083%,5.55556%
2020-45,hx179358d62f45c8327fab772dfc3bf08b8d5c1259,1614.8697,18,1,40.5453,170.0,76.98294999999999,89.71498333333334,2.51075%,10.52717%,4.76713%,5.55556%
2020-45,hx81f933da3f0ef5fe89887e06cb3b2f80aba4010b,5900.9314,18,1,213.4852,500.0,300.0,327.82952222222224,3.61782%,8.47324%,5.08394%,5.55556%
2020-45,hx7fb6c93dc1f87902b23921b985f57988383846a5,3034.0768,18,1,0.0,185.1961,165.97385,151.70383999999999,0.00000%,6.10387%,5.47032%,5.00000%
2020-45,hx6c6cbea1f364be1be5a56f9d5b5675a3f9828366,10224.8734,18,1,2.0,2030.5377,500.38385000000005,568.0485222222222,0.01956%,19.85881%,4.89379%,5.55556%
2020-45,hx592e7959a5c0070cf51f18b82390c2553f0f767a,13660.118299999996,18,1,410.2973999999997,1625.5251,683.81,758.8954611111109,3.00362%,11.89979%,5.00589%,5.55556%
2020-45,hx5d8f854d72bb8ff9f3f8425f7cd035924b4dedde,18.999999999,18,1,1.0555555554999998,1.0555555555000007,1.0555555555,1.0555555555,5.55556%,5.55556%,5.55556%,5.55556%
2020-45,hxa4556d928cfabb02caa1f07078f579638b5d4357,13353.070109482158,17,1,45.351529722597604,3014.4885214823735,365.9875569930538,785.4747123224798,0.33963%,22.57525%,2.74085%,5.88235%
2020-45,hx5203a1c4db4ce125e32d81205a8bff763ff579f1,80358.57985475876,17,1,331.1250163557178,16191.460725712535,3587.0760078540006,4726.975285574044,0.41206%,20.14901%,4.46384%,5.88235%
2020-45,hx00d85a59cfacc2a44e924f4a7892271145747c60,6240.614200000001,17,1,28.7457,3620.0000000000005,114.923,367.09495294117653,0.46062%,58.00711%,1.84153%,5.88235%
2020-45,hxc30aabbc541d3ad4019aa5675fc553549852130e,8788.5989,17,1,188.5989,1000.0,500.0,516.976405882353,2.14595%,11.37838%,5.68919%,5.88235%
2020-45,hx87455c62c2ef3f37496fb2fef0df86fdadada87c,164005.3658,17,1,4005.3658,10000.0,10000.0,9647.37445882353,2.44222%,6.09736%,6.09736%,5.88235%
2020-45,hx91b9df44a0679a85ff83199b5f66529a45bf2dbb,3012.5092,17,1,120.6441,427.2504,147.9242,177.20642352941175,4.00477%,14.18254%,4.91033%,5.88235%
2020-45,hx53c974aa02514313dc3e5371d3703051e4825f3b,87708.29370000001,16,1,2208.2937,8500.000000000002,5500.0,5481.768356250001,2.51777%,9.69122%,6.27079%,6.25000%
2020-45,hx91449e6edfd99af685c9c376024db63fca65e236,2858.7897999999986,16,1,100.88709999999946,208.317,203.08309999999986,178.67436249999992,3.52901%,7.28689%,7.10381%,6.25000%
2020-45,hxb28391ccbbe4922c14614f844059d229c27a4809,900.3896999999998,16,1,0.9598,134.6412,43.08204999999999,56.27435624999999,0.10660%,14.95366%,4.78482%,6.25000%
2020-45,hx13c863c2f8839574d795c3c6cce1aab0bd4fcae4,124874.2638,16,1,0.0,29613.406,3917.1542999999997,7345.544929411764,0.00000%,23.71458%,3.13688%,5.88235%
2020-45,hxa4223229cf2bacc2fbb861563bb6e2b9cbc56a3e,11834.4404,16,1,420.68269999999995,3903.0517,487.14954999999986,739.652525,3.55473%,32.98045%,4.11637%,6.25000%
2020-45,hxa4ba1bcf183f051844c278796f47112e8805d229,2325.3606,15,1,116.26799999999999,697.6081,116.26799999999999,155.02403999999999,5.00000%,30.00000%,5.00000%,6.66667%
2020-45,hx9624f97052215bc50da22b8b0c3d68ddf9acfe34,60506.9811,15,1,3756.3186000000005,4260.1058,4159.541300000001,4033.7987399999997,6.20807%,7.04068%,6.87448%,6.66667%
2020-45,hx864c5eec5eccb203772a322cd711ae7f5c8dec77,11763.3234,15,1,8.0485,1649.8154,857.0990999999999,784.22156,0.06842%,14.02508%,7.28620%,6.66667%
2020-45,hx8816f9995eb3bba5c93a9f954f36e816b9f1df8f,1294.1159000000002,15,1,5.3816,257.4011,53.534,86.27439333333335,0.41585%,19.89011%,4.13672%,6.66667%
2020-45,hxbcdd18151cbe679fe638e073e4b8aa3d963f9995,11015.979899999998,15,1,12.919,1312.3045999999983,1021.2218,734.39866,0.11728%,11.91274%,9.27037%,6.66667%
2020-45,hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,13155.135300000002,15,1,102.16489999999999,2370.6985,786.4944,877.0090200000001,0.77662%,18.02109%,5.97861%,6.66667%
2020-45,hx23957e7cfd6ad721f240e7fbb395e0d765fb9b36,6927.3682,15,1,21.8007,1516.8606,399.9999,461.82454666666666,0.31470%,21.89664%,5.77420%,6.66667%
2020-45,hx9c9d5309ef3381e7e5d9a79c11835c0b5636abcc,5964.9182,15,1,298.6125,1075.4675,306.9262,397.66121333333336,5.00615%,18.02988%,5.14552%,6.66667%
2020-45,hx808c36535f80aa585c3431d7d0eba102ed34cb47,24061.1992,15,1,27.2581,2422.0643,1687.6187,1604.0799466666665,0.11329%,10.06627%,7.01386%,6.66667%
2020-45,hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,42414.0686,15,1,1000.0,4500.0,2800.0,2827.604573333333,2.35771%,10.60969%,6.60158%,6.66667%
2020-45,hxdd3e1988cb579476efba6206819f7cd6af43f38d,63591.693400000004,15,1,4000.0,5000.0,4000.0,4239.446226666667,6.29013%,7.86266%,6.29013%,6.66667%
2020-45,hx250858a62cd9fec535459cd61ca7b1d89984c8a9,537.1549,15,1,4.178999999999999,50.0,50.0,35.81032666666667,0.77799%,9.30830%,9.30830%,6.66667%
2020-45,hxbae2c2c3b5461d945ea9d040c8287ab11d524c95,165.02989999999946,14,1,1.0,123.58330000000018,1.0,11.787849999999962,0.60595%,74.88540%,0.60595%,7.14286%
2020-45,hx9927cd105cb4f6de0139117b6be189ce07ca25ee,13134.837,14,1,134.837,1000.0,1000.0,938.2026428571428,1.02656%,7.61334%,7.61334%,7.14286%
2020-45,hxc884dc0d06b9ede780f563eef6f0a788e831489e,387040.32590881275,14,1,743.4886,57001.43045809775,30506.562063216545,27645.737564915198,0.19210%,14.72752%,7.88201%,7.14286%
2020-45,hxce773241e990107283650688785b259ce7afc91a,131105.58120000002,14,1,1105.5812,10000.0,10000.0,9364.684371428573,0.84328%,7.62744%,7.62744%,7.14286%
2020-45,hxb163cdee7a21a16177b9a1b150fc66717320a934,106498.0,14,1,4442.0,20006.0,6320.26585,7607.0,4.17097%,18.78533%,5.93463%,7.14286%
2020-45,hxb38c61724a537235f9ce7b2fa1e498ce6b0bd0f9,19887.48801080588,14,1,45.67326183009513,2966.2089999999994,1487.7358499999998,1420.5348579147055,0.22966%,14.91495%,7.48076%,7.14286%
2020-45,hx02e7a0938791fcbd5379740a3f7cdbd5c75c690e,2648.5768,14,1,0.0,200.0,200.0,176.57178666666667,0.00000%,7.55123%,7.55123%,6.66667%
2020-45,hxe3dd8785da38941b2d6893b027502a586be5edb1,694.3269,14,1,27.7731,118.0355,45.131299999999996,49.59477857142857,4.00000%,16.99999%,6.50001%,7.14286%
2020-45,hx4816f2d7e86cb5b5d39c6cba12ea549ba2586f00,128338.34259999999,14,1,8163.5226,10196.5815,9253.2459,9167.02447142857,6.36094%,7.94508%,7.21004%,7.14286%
2020-45,hx4b03d97b91bc4d13d271ee97c8571141baca6cd0,507583.7483,14,1,1234.0205,147255.5638,2891.10085,36255.98202142857,0.24312%,29.01109%,0.56958%,7.14286%
2020-45,hx1f8527706896d332d6c8437dff1c51590c72efa7,25655.899999999998,14,1,601.8645,4000.678,2000.0,1832.5642857142855,2.34591%,15.59360%,7.79548%,7.14286%
2020-45,hxf21441902d03b9d6d761f9522a3e73edb86309b6,3.906800000000211,14,1,0.09999999999979536,2.0,0.10000000000001408,0.27905714285715794,2.55964%,51.19279%,2.55964%,7.14286%
2020-45,hx284251e89505004dc28771575fd2199281cd3b35,19974.0795,14,1,1179.1246,1500.0000000000002,1499.9999999999998,1426.7199642857142,5.90327%,7.50973%,7.50973%,7.14286%
2020-45,hx17de469300d89a6c725084947f753589ca621e87,142001.2632,14,1,3214.0501,15618.211599999999,9685.0455,10142.94737142857,2.26340%,10.99864%,6.82039%,7.14286%
2020-45,hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,20278.6617,14,1,201.3108,2509.8032000000003,1702.8977499999999,1448.4758357142857,0.99272%,12.37657%,8.39749%,7.14286%
2020-45,hx5949b6be475b9d1417b1330ad55e9308d5e05bfb,11921.607000000002,14,1,582.9703,1399.1292,641.2674,851.5433571428573,4.89003%,11.73608%,5.37903%,7.14286%
2020-45,hxdbe63a2fca42c3caad4589c2f0a82a0fd6f27a44,8915.123627216564,14,1,276.4878558498548,1765.9938478685142,561.037330954563,636.7945448011832,3.10134%,19.80897%,6.29310%,7.14286%
2020-45,hxfdb805565bde3986d4ef2ef22ddf1094e4019796,81153.95640000001,14,1,1738.3337999999999,7941.5622,5956.17165,5796.711171428572,2.14202%,9.78580%,7.33935%,7.14286%
2020-45,hx6b91200ebf1df682e2ebeb0279b1bdb611d66257,1606.2207,14,1,9.9,247.5,79.55,114.73005,0.61635%,15.40884%,4.95262%,7.14286%
2020-45,hx614e597a1577f66fcd8988f88170de4c619a0573,2731.1693,14,1,30.2662,445.6947,176.43155000000002,195.08352142857143,1.10818%,16.31882%,6.45993%,7.14286%
2020-45,hx6654384862ba2431c12575fd98e02a1ebe500d31,18819.4172,13,1,41.2648,3964.0424000000003,1504.5536000000002,1447.647476923077,0.21927%,21.06358%,7.99469%,7.69231%
2020-45,hxb819787d46162459576827b474cf816f16d69966,33924.8279,13,1,1664.0008,4992.0027,2329.6011,2609.6021461538458,4.90496%,14.71489%,6.86695%,7.69231%
2020-45,hx261bef2e1e9abac57941b8f45541afa25a9eacbb,411.4071,13,1,30.0,51.40710000000001,30.0,31.646700000000003,7.29205%,12.49543%,7.29205%,7.69231%
2020-45,hx2399a64612e7f4494dc731839cbabc24dfd62e07,795.9372,13,1,9.3067,239.4899,9.3067,61.22593846153846,1.16928%,30.08904%,1.16928%,7.69231%
2020-45,hx2835a19c583698904afd1c77d99112a5b840e032,4270.6171,13,1,299.1238,341.963,341.5055,328.5090076923077,7.00423%,8.00734%,7.99663%,7.69231%
2020-45,hx7616d8e5a76ac50c883393bd158df54578b61e73,24777.0,13,1,600.0,4000.0,2000.0,1905.923076923077,2.42160%,16.14400%,8.07200%,7.69231%
2020-45,hx9e780e0fc513a3c00663dd01c0d12672fe0dd865,6174.2459,13,1,61.800900000000055,679.8601999999998,556.2492,474.9419923076923,1.00095%,11.01123%,9.00918%,7.69231%
2020-45,hxa7b3f39a318d7242dc06908deda20676609d2630,1770.2075,13,1,35.5996,287.0091,147.0,136.1698076923077,2.01104%,16.21330%,8.30411%,7.69231%
2020-45,hx6e0a36493b252832790bcb9517fefc691a9840c3,9778.443999999998,13,1,102.3677,1957.9279,598.0639,752.1879999999999,1.04687%,20.02290%,6.11615%,7.69231%
2020-45,hx49e57e5fed70ed214b39435032f7f84bc36eb8b2,15243.8714,13,1,999.9999999999998,3185.938,1000.0,1172.6054923076922,6.56001%,20.89980%,6.56001%,7.69231%
2020-45,hx58b45678ec9a9087293617d95bc3f69e5b036f59,6915.934400000001,13,1,436.9101,685.4052,519.4871,531.994953846154,6.31744%,9.91052%,7.51145%,7.69231%
2020-45,hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,7301.5025,13,1,112.5547,600.0000000000001,600.0,561.6540384615384,1.54153%,8.21749%,8.21749%,7.69231%
2020-45,hx5b038a80b468ed9b581f666bbcd01316f4782ba3,16000.1619,13,1,416.46819999999985,2253.1070000000004,1248.7275,1230.7816846153846,2.60290%,14.08178%,7.80447%,7.69231%
2020-45,hxc503ebb5a1d72d511e8924e9023437c82fee95b2,380000.0,13,1,12500.0,50000.0,25000.0,29230.76923076923,3.28947%,13.15789%,6.57895%,7.69231%
2020-45,hx442f62bda2157037af839c7075f43f16b2d4cc91,25155.2197,13,1,527.852,8139.955899999999,959.1224,1935.0169,2.09838%,32.35891%,3.81282%,7.69231%
2020-45,hxdae7ec0c2367f4f3696f2275490116ed4b2202f7,390.04640000000006,13,1,22.3781,33.8408,31.229300000000002,30.003569230769237,5.73729%,8.67610%,8.00656%,7.69231%
2020-45,hxd65454fc832f4257d9a786e41222ed03ae05edc1,2023.1207946286,13,1,105.99050199202529,393.0520838268712,134.833964135194,155.6246765098923,5.23896%,19.42801%,6.66465%,7.69231%
2020-45,hx1817d865895f7c394891ab0ac15ed3cdb781611d,3429.999999999999,13,1,127.61764062368157,375.05101605876484,283.15327125929326,263.84615384615375,3.72063%,10.93443%,8.25520%,7.69231%
2020-45,hx7849e4405707a7ed86a3d24f8ff4cf45cde3587d,31759.064116484686,13,1,188.26615920142052,6087.270170137008,1946.681162343438,2443.0049320372837,0.59280%,19.16703%,6.12953%,7.69231%
2020-45,hx1858bb7d884b5a6a74ceaa63eca015ce184bc726,3237.7499157026864,13,1,19.8278,814.7835743907547,118.5137,249.05768582328358,0.61239%,25.16512%,3.66037%,7.69231%
2020-45,hx9b7a327acaa261572c77722c44a4090f16dc4c98,100420.4941,13,1,3221.6276,11246.656500000001,9997.848399999999,7724.653392307692,3.20814%,11.19956%,9.95598%,7.69231%
2020-45,hx9bfc022b5c1b73c20a14756a0eeb0c70d7e81884,19298.854699999996,13,1,66.8128,7717.5701,267.2512,1484.5272846153844,0.34620%,39.98978%,1.38480%,7.69231%
2020-45,hx1982db9a5a0ea04efb3a1d53648fc7143c429d2e,2303.353707467591,13,1,118.44610661481721,254.82999945257313,164.09255618333083,177.18105442058393,5.14233%,11.06343%,7.12407%,7.69231%
2020-45,hx1584db5872b6d7e24b57f73fd3b9c5d516db3ef8,105000.1111,13,1,500.0,30000.0,4000.0,8076.931623076923,0.47619%,28.57140%,3.80952%,7.69231%
2020-45,hxd6065022196e9be0026baa4b6ebed925102fa170,697.2288,12,1,16.2175,80.6035,59.2034,58.102399999999996,2.32599%,11.56055%,8.49124%,8.33333%
2020-45,hxfd1d9ff6a7f50c2314ae57fa9ad386fac3063ca8,1197.9675000000002,12,1,12.1013,810.7879,30.25325,99.83062500000001,1.01015%,67.68029%,2.52538%,8.33333%
2020-45,hxdeb908625fcab32473b9ab4798fb140bdd290324,853.9134,12,1,50.0,203.9134,50.0,71.15945,5.85539%,23.87987%,5.85539%,8.33333%
2020-45,hxc54f2d3584b149ece803993969c73fb31bde304e,5237.5686,12,1,7.6753,4999.98,17.63595,436.46405,0.14654%,95.46376%,0.33672%,8.33333%
2020-45,hxe79696489e108bc2a0b2f9253a241815179193e9,138382.9374,12,1,4382.937400000001,30000.0,5000.0,11531.91145,3.16725%,21.67897%,3.61316%,8.33333%
2020-45,hxc671a96e9372e17a95f075e60c10d16daa6fa041,7510.768399999999,12,1,67.67629999999997,1878.7410999999995,451.1749,625.8973666666666,0.90106%,25.01397%,6.00704%,8.33333%
2020-45,hxfcfa8585fe2e5a7d96b154b54b697bb477b4fe30,24705.627799999995,12,1,900.4172000000001,4912.401,1650.0,2058.8023166666662,3.64458%,19.88373%,6.67864%,8.33333%
2020-45,hxd32087b5cb414cca8af65d10efa339e72fc105d5,27203.92979029652,12,1,50.222663261773,6054.417176763058,2042.8353764521314,2266.9941491913764,0.18462%,22.25567%,7.50934%,8.33333%
2020-45,hxdec4c87088f4005c6613089533f25f9336ba402b,3299.0793999999996,12,1,10.4372,944.0889999999999,119.59450000000001,274.9232833333333,0.31637%,28.61674%,3.62509%,8.33333%
2020-45,hxc071ae3c92882a051ab328042e12a666419fe58a,132369.20799999998,12,1,5038.4007,20817.571299999996,9311.9257,11030.767333333331,3.80632%,15.72690%,7.03481%,8.33333%
2020-45,hx21633046abd1d663d236f9adb0adf4bdc340b8c0,13081.282,12,1,1000.0,1929.8501999999999,1000.0,1090.1068333333333,7.64451%,14.75276%,7.64451%,8.33333%
2020-45,hx202d64a9642337af9b575825aa602eb16a436285,2392.9757999999997,12,1,183.8708,200.9105,200.9105,199.41464999999997,7.68377%,8.39584%,8.39584%,8.33333%
2020-45,hx1ef3d6019d3f815e2cfb53dd52fa9a38975c9da0,348.0,12,1,28.249999999999993,37.24999999999999,28.25,29.0,8.11782%,10.70402%,8.11782%,8.33333%
2020-45,hx304793fef6c301c7b01c4d6918b60aaae6c3ee19,10267.8315,12,1,237.7625,1207.196,1038.32075,855.6526250000001,2.31561%,11.75707%,10.11237%,8.33333%
2020-45,hx303aaec9df00dccdca686c9730f7d08453a3025b,181.91059928934777,12,1,4.3525000665571,33.48077118056981,12.154732708668387,15.159216607445648,2.39266%,18.40507%,6.68171%,8.33333%
2020-45,hx9a12c867e8bb3d3e731eec1334bbc43f88ca4fad,7349.9951,12,1,367.7765,1551.7909,442.2978,612.4995916666667,5.00377%,21.11282%,6.01766%,8.33333%
2020-45,hx9824d726914f87720e579332e0baa24ee1543277,21514.2733,12,1,1120.2448,3175.2929999999997,1630.1156500000002,1792.8561083333334,5.20698%,14.75901%,7.57690%,8.33333%
2020-45,hx80d5d40ee80db11100e4beea7c6d07921e1dc87a,1158.2255000000002,12,1,11.5881,250.45510000000002,64.1608,96.51879166666669,1.00050%,21.62404%,5.53958%,8.33333%
