date,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
15/12/2020,hx93f780635e8eceb569c8ac44cdcb88eb4c5c39b3,5000.7508,100,10,20,1096.4992,54.3088,50.007508,0.40%,21.93%,1.09%,1.00%
15/12/2020,hxc35919c430476b095652bc91056ba1baf0420f9e,4400,100,10,25,400,33,44,0.57%,9.09%,0.75%,1.00%
15/12/2020,hxb0d886f01ca2697ce9961232a754bb3923142128,16002.1117,100,10,88.7016,255.0867,157.7947,160.021117,0.55%,1.59%,0.99%,1.00%
15/12/2020,hx613b8c58b274bb7c9579ddc3a1a11a5bc1e02c58,16240.9059,100,10,1,3403.3209,1,162.409059,0.01%,20.96%,0.01%,1.00%
15/12/2020,hx114049660809114582bfc83f66833560544bf877,1914.9516,79,7,19.1635,419.847,19.171,24.23989367,1.00%,21.92%,1.00%,1.27%
15/12/2020,hx049eec5560f8518cffce2ab74fce56ad31fc79c6,7323.8802,56,5,1.6433,1071.6487,89.49415,130.783575,0.02%,14.63%,1.22%,1.79%
15/12/2020,hx14c5d80083258bca5146f7c1eecb780ad0c0f930,534.3736,52,5,1.7234,27.5024,9.5833,10.27641538,0.32%,5.15%,1.79%,1.92%
15/12/2020,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,54639.7351,47,4,343.533,8685.4724,463.9852,1162.547555,0.63%,15.90%,0.85%,2.13%
15/12/2020,hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2210.8406,42,4,19.9258,131.6602,44.2792,52.6390619,0.90%,5.96%,2.00%,2.38%
15/12/2020,hxd2fe38548f3f4a8c545112582c668913a85d4b93,82908.5469,42,4,33.2529,3055.8755,2000,1974.013021,0.04%,3.69%,2.41%,2.38%
15/12/2020,hxaf0882e1856ba71a69408edea4c244f706ac622e,13312.9132,37,3,58.8744,397.3499,397.3498,359.8084649,0.44%,2.98%,2.98%,2.70%
15/12/2020,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,244413.6551,34,3,2325.0738,10793.3466,7425.4996,7188.636915,0.95%,4.42%,3.04%,2.94%
15/12/2020,hx42967fdffaacf8b41362b3574d631a17c320ff49,1142.0895,33,3,34.5,38.0895,34.5,34.60877273,3.02%,3.34%,3.02%,3.03%
