IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,1521946.7764928811,3594.0,1.0049749003334942,1529518.310018816
sICX,8168487.080005507,3491.0,0.22801683168062076,1862552.5436069411
FRMD,52844.97488731164,1649.0,0.012295900733017222,649.7765654531719
BALN,1217816.571576176,1015.0,0.13655535407115096,166299.37312529987
GBET,423029.8189149412,834.0,0.006761489499439783,2860.311678543288
OMM,6676673.904334028,755.0,0.01030581533224796,68808.56829170548
IUSDC,1231035.315032,685.0,1.0019263119460466,1233406.6730653513
USDS,37974.18038475954,282.0,0.994322381173592,37758.577463289614
FIN,37364.458091441156,261.0,0.09406192526536514,3514.572864578006
$unknown,10773.971665807589,238.0,,
CFT,1539977.2084396295,221.0,0.005019479604282867,7729.884188823186
CODE,717281.9690985256,178.0,,
oICX,571617.9630262819,137.0,0.22801683168062076,130338.51686098303
oIUSDC,347683.41835600004,112.0,1.0019263119460466,348353.16507822153
CROWN,433843.89754502184,72.0,,
obnUSD,53819.25826555204,52.0,1.0049749003334942,54087.003711445745
METX,2337068.3081674995,52.0,7.5214877714462e-05,175.78230700916308
dIUSDC,2396.279034,43.0,1.0019263119460466,2400.8950149292555
oOMM,308539.4361471388,30.0,0.01030581533224796,3179.7504516483236
dICX,13550.416846743807,24.0,0.22801683168062076,3089.7231173462305
oUSDS,4860.0190687237,21.0,0.994322381173592,4832.425732962412
NPT,2003.625,21.0,,
IUSDT,216.192033,19.0,1.0086911841046802,218.0709977607681
TAP,28410.66014248811,19.0,0.0006967306139017439,19.794576682429547
XCROWN,110063.33928118114,18.0,,
UP,0.46185456657979973,15.0,0.5906672796823462,0.2728023804505594
dOMM,596815.2675968411,12.0,0.01030581533224796,6150.667935319194
IAM,767.3555441044462,11.0,0.010086396945077068,7.739852615843037
dUSDS,3728.425137689171,8.0,0.994322381173592,3707.2565609345743
VOID,458.40882554959444,6.0,,
oBALN,2796.845716835532,5.0,0.13655535407115096,381.92425714485813
ETH,0.8099290000000001,3.0,416.46560929675655,337.3075744721128
BTCB,1.2000000000000001e-17,3.0,,
LDX,66164.19291755414,3.0,,
CLAW,379220.56630706036,2.0,,
ICZ,10.0,2.0,,
FinICX,4814.528227169094,1.0,0.09406192526536514,452.86379429197024
finOMM,490.91288981975345,1.0,0.01030581533224796,5.059257586702568
finMICX,0.09986068255928052,1.0,0.22801683168062076,0.022769916446631365
finICX,4448.327944777798,1.0,0.22801683168062076,1014.2936442446007
dbnUSD,43.87,1.0,1.0049749003334942,44.08824887763039
IDOGE,4860.0,1.0,,
SSX,3560.0,1.0,,
ICX,,,0.198821868,
