IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,450.0,11.813450955728445,161.9441768958223,713.0,1.1892291134820572,192.5887299234002
FRMD,982.0,18695.261843432025,30052.768074428717,577.0,0.011904411825411054,357.760527651565
bnUSD,10039.0,1564331.846015015,129637.92076063258,567.0,1.0034712293847932,130087.92372056037
sICX,12217.0,1444956.0953658528,3196949.970704539,374.0,0.30479432552748764,974412.2100660114
$unknown,,,2557.6193517798565,168.0,,
GBET,2921.0,3922.298268123678,49818.6593338394,135.0,0.0013050100505893679,65.01385113754824
CODE,257.0,0.9503911496449432,555554.0,96.0,5.8072384055979345e-06,3.2262345251835547
BALN,16535.0,326214.0959047259,64487.64343808301,72.0,0.22213044487215447,14324.668925658252
FIN,2279.0,4632.778471643383,804.5888806584787,39.0,0.017536028986437028,14.109293933392006
CFT,19456.0,36245.35499433568,338023.5496245644,35.0,0.0026786369477848106,905.4423692457307
CROWN,1285.0,5525.092430731615,3573.9611318361876,35.0,0.0017494496999972122,6.252465229892516
BTCB,165.0,7269.867477393938,0.015999882647861535,23.0,66490.99718987381,1063.8481521772721
IUSDC,5614.0,23165.158187768997,70.10484799999999,12.0,0.6458870138160747,45.27981092874981
USDS,5458.0,1612.945510815971,35.2998970490332,12.0,0.14762062209895266,5.210992762407264
TAP,9237.0,4.807840047289056,100003.91134883065,9.0,0.00015816525976638734,15.81714461614257
AVAX,21.0,128443.04411555489,47.27164843942519,8.0,37.466521094010794,1771.1042134043864
archUSDC,28.0,10.804488191753748,18407.475244,5.0,0.9801181313933712,18041.500239819023
OMM,13921.0,15826.114845069258,11496.553800658623,4.0,0.004317108800346643,49.63187358648199
ETH,168.0,2776.7599327487696,0.04964080490668265,4.0,3260.1735086506833,161.83763710486363
oIUSDC,5614.0,23165.158187768997,1.111029,4.0,0.6458870138160747,0.7175992030730597
oUSDS,5458.0,1612.945510815971,0.6382206044859646,4.0,0.14762062209895266,0.09421452267058772
finMICX,12217.0,1444956.0953658528,0.000896565865427879,2.0,0.30479432552748764,0.00027326818824405865
sARCH,116.0,50845.518529777444,33.834131862796575,2.0,0.1751813656072699,5.927109423861147
ICX,,,,,0.242247504,
