IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,19525.992925190658,1317.0,0.02004738313444871,391.44506125183204
bnUSD,268204.5187907615,1039.0,1.0137409788509497,271889.9114111945
sICX,639632.7977935765,739.0,0.29449857263807117,188370.94596270428
BALN,778380.8058814611,354.0,0.1558291756316522,121294.43930800917
GBET,55484.538536767635,326.0,0.00433852491646208,240.72105292016684
$unknown,20057.6250936489,163.0,,
CODE,638787.1752519116,145.0,,
FIN,9580.63358577629,136.0,0.08027707982462742,769.1052871358696
CFT,24331.10119916379,65.0,0.005393798578121403,131.2370590521776
CROWN,63601.86497119046,62.0,,
OMM,775340.2803644032,49.0,0.007410665027062283,5745.787099769148
ETH,1.68781019508665,43.0,529.3223532776825,893.39566434933
USDS,1295.9981537149447,41.0,1.010911158910347,1310.1389955176448
BTCB,0.14314976554923461,36.0,,
IUSDC,23095.160193,36.0,1.0119666580004947,23371.53207649627
XCROWN,28597.113968494927,18.0,,
VOID,2798.9471977954718,8.0,,
IUSDT,2109.427718,7.0,0.8809969809742356,1858.3994511413712
METX,415509.82058675913,6.0,7.0238993230341e-05,29.18499147533358
SPORTS,10373440.0,6.0,,
NPT,146.25,2.0,,
FinICX,1634.8793680738354,1.0,0.08027707982462742,131.24334153449973
finMICX,443.04769334553,1.0,0.29449857263807117,130.47691330084845
ICX,,,0.252699999,
