IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10069.0,2088528.7871714768,324502.5084912107,1408.0,0.9946546216213572,322767.9197985064
BST,460.0,81.920669311325,124.62101956259598,697.0,1.1808255079397674,147.15567872497408
FRMD,990.0,16243.651545583518,37516.931820204765,659.0,0.0090543894816152,339.69291285533666
sICX,12241.0,1647955.3428148068,596435.2648467954,399.0,0.2675912526980887,159600.8596736703
$unknown,,,85025.90250000001,272.0,,
AVAX,46.0,203393.78796684527,3190.2905464053497,233.0,35.21527799003831,112346.9684606556
INJ,26.0,166390.95835982997,676.4947303027737,127.0,25.23326278162618,17070.16930011522
CODE,258.0,0.8857274633591691,555554.0,97.0,5.098409220647579e-06,2.832441636167645
BALN,16573.0,467658.3773802565,48317.056621275224,63.0,0.2061797960301922,9962.000878953773
CROWN,1297.0,4816.689125668319,3567.1991555154573,55.0,0.0011264455337181025,4.018255556613374
BNB,32.0,136274.63003731624,38.67262521097729,55.0,623.5069929043038,24112.652253011616
GBET,2927.0,3377.297921883958,37264.0,46.0,0.0009979811132682054,37.1887682048264
archUSDC,51.0,0.9651186762857779,135981.92894,44.0,0.9240360342050226,125652.2023412668
FIN,2281.0,4106.479682708433,1888.4130254367667,41.0,0.014559193799992813,27.493771211764646
BTCB,165.0,6534.831034709518,0.026833448920799283,27.0,65133.872516851116,1747.7664411947767
ETH,174.0,134175.34590179494,0.5473013230867965,27.0,3746.3672913427126,2050.3917753209644
CFT,19460.0,35548.04973177925,23709.893172911485,15.0,0.002339810003488677,55.476645227626186
IUSDC,5615.0,21972.995675641305,27.036958,8.0,0.6134680805286934,16.5863107275949
hyTB,12.0,0.1317751403498536,78719.3859732269,8.0,1.7415188644307384,137091.29566877912
USDS,5459.0,1325.7168554453206,0.11527441809425096,4.0,0.11194221715561052,0.01290407394279328
OMM,13922.0,13773.232739413508,8190.624398311789,4.0,0.0033943188895652603,27.801591112523802
finMICX,12241.0,1647955.3428148068,476.3500732382398,3.0,0.2675912526980887,127.46711282064689
XCROWN,1297.0,4816.689125668319,17.428911226566875,2.0,0.0011264455337181025,0.019632719208735553
oIUSDC,5615.0,21972.995675641305,0.558756,2.0,0.6134680805286934,0.34277897080389064
oUSDS,5459.0,1325.7168554453206,0.3191782439528204,2.0,0.11194221715561052,0.03572952029591305
sARCH,137.0,37785.77459952238,99.78586169134128,2.0,0.09939293900198874,9.918010064348369
ICX,,,,,0.21105778,
