address,block_id,datetime,rewards
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,19100883,2020-05-22 04:51:28,321.951661367115452434
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,18804331,2020-05-15 06:27:33,369.710560935090242101
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,18505177,2020-05-08 06:50:51,467.302246377772200958
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,18151427,2020-04-30 00:05:04,377.908056597270987005
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,17905225,2020-04-24 05:43:35,389.314034468694064232
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,17606779,2020-04-17 05:47:21,435.586752419341057861
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,17306979,2020-04-10 05:38:08,432.241876432250800908
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,17004999,2020-04-03 04:18:28,436.744454899914226734
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,16710272,2020-03-27 06:45:14,445.408868796347242102
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,16410334,2020-03-20 06:07:45,445.960851576702822785
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,16112919,2020-03-13 07:09:57,435.026904305066399249
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,15812070,2020-03-06 06:27:25,444.139024716940896516
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,15514707,2020-02-28 07:41:32,942.300672853468409894
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,15299164,2020-02-23 06:48:26,1380.108421392083825829
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,15021730,2020-02-16 18:42:02,1425.934904206773255642
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,14774564,2020-02-11 00:15:43,1705.398791406736603456
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,14476310,2020-02-04 01:03:05,1752.347826652781800546
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,14165378,2020-01-27 18:47:38,1244.573692425373981517
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,13910105,2020-01-21 19:49:32,2158.686402940518617528
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,13445877,2020-01-10 23:46:42,2221.0078669626159606
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,12984902,2019-12-31 05:16:53,3620.965438477070084872
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,12256948,2019-12-14 05:26:33,2335.011061651872472278
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,11776596,2019-12-02 22:03:28,2038.311616476874339903
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,11350424,2019-11-22 21:42:51,2090.035226408832538603
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,10932971,2019-11-12 00:06:34,2337.923929851632416656
hx77b13a82be3a1bd2a71dd389bdfa624a59e8ff2b,10415431,2019-10-30 18:08:22,0
