address,block_id,datetime,rewards
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,20284647,2020-06-18 21:37:51,1472.190668060874990391
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,20238290,2020-06-17 19:38:37,2965.357392040172227162
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,20151397,2020-06-15 18:53:42,2971.718500622053013411
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,20065644,2020-06-13 18:49:02,3052.472654481692126492
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19980434,2020-06-11 18:57:12,3232.61195513099676493
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19894442,2020-06-09 18:38:10,3444.298272272396335288
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19820793,2020-06-08 01:15:07,3893.794756665773540773
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19719309,2020-06-05 16:08:37,2220.367986307756314714
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19676419,2020-06-04 16:02:32,10960.07942917001995339
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19508599,2020-05-31 17:43:25,3157.815453988287525777
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19468890,2020-05-30 19:21:57,3597.129547440565597092
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19421433,2020-05-29 16:41:39,3808.095656212008695581
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19378425,2020-05-28 16:33:53,3925.242279854786655343
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19334594,2020-05-27 15:57:25,7865.866917472597619331
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19252664,2020-05-25 17:59:08,3946.569381388195107928
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19203735,2020-05-24 14:32:40,3917.734452095488691336
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19173933,2020-05-23 21:49:37,3971.630488678964151681
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19120093,2020-05-22 15:38:02,4054.238167208400629828
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19073469,2020-05-21 13:25:20,4169.472832842238783517
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,19032489,2020-05-20 14:26:35,4287.678227296629436773
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18989701,2020-05-19 14:27:24,4287.195455785602451898
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18948725,2020-05-18 15:27:37,8560.194719297303459431
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18862238,2020-05-16 14:58:24,4680.419494973666628339
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18815217,2020-05-15 12:33:45,4685.926976815437881909
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18780023,2020-05-14 16:50:04,4727.552434978001773711
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18732523,2020-05-13 14:12:55,4726.227456300444077334
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18692087,2020-05-12 15:33:55,4853.560402077916129025
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18650054,2020-05-11 16:01:01,4937.619008711220532277
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,18607261,2020-05-10 16:02:59,5029.959707977291522693
