IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,449051.5806762207,1532.0,1.0052731757435223,451419.5085790329
sICX,3424063.0186557095,1292.0,0.2890225813398068,989631.5323220441
FRMD,59833.21450644964,1003.0,0.019879926854448973,1189.4799278547741
BALN,297567.47820782353,388.0,0.14223990774977316,42325.97064961345
GBET,583523.5552024052,294.0,0.004422777532003929,2580.794869344252
OMM,1418506.2494566035,170.0,0.006678567805417846,9473.590169404888
$unknown,15231.441496300211,164.0,,
CODE,555554.0,140.0,,
FIN,12574.978023767615,119.0,0.08314423758522947,1045.536960437174
CFT,1727835.1260898502,113.0,0.007268890521336362,12559.44437046653
IUSDC,56088.270484,110.0,1.0082094044304892,56548.72178020983
USDS,5668.244099581006,71.0,1.0041181017717886,5691.586505650421
BTCB,0.6811409345798153,69.0,,
oICX,631842.96323279,50.0,0.2890225813398068,182616.8842349336
ETH,4.310620999338812,44.0,1375.2051353387405,5927.988134789748
dICX,552745.5212416992,30.0,0.2890225813398068,159755.93737329292
NPT,623.025,30.0,,
CROWN,232892.07888449472,28.0,,
VOID,3626.4099716746828,7.0,,
METX,519502.4825811866,6.0,8.3594125887566e-05,43.42735592779477
oBALN,31479.1286613813,6.0,0.14223990774977316,4477.588356838116
XCROWN,65639.20623887167,6.0,,
dBALN,142.5525963271183,4.0,0.14223990774977316,20.27666815105996
dIUSDC,371.739398,4.0,1.0082094044304892,374.7911570609286
oIUSDC,7543.563926999999,4.0,1.0082094044304892,7605.492094123992
oOMM,441.3903258230022,4.0,0.006678567805417846,2.9478552196643957
IUSDT,0.016286,2.0,0.9986751709917857,0.01626442383477222
IAM,24.31029030689242,2.0,0.023970265770404856,0.5827241196119083
dbnUSD,605.0295223887189,2.0,1.0052731757435223,608.2199493902939
finMICX,99.23539275067311,2.0,0.2890225813398068,28.681269373069092
oUSDS,3569.848759596061,2.0,1.0041181017717886,3584.549760097971
IDOGE,37450.0,1.0,,
FinICX,6091.295636735439,1.0,0.08314423758522947,506.456131622603
ICX,,,0.2477,
