IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,882.0,17217.60390658975,102785.66211066757,1424.0,0.02325323338004002,2390.0989891812897
bnUSD,9866.0,692781.575335795,65828.84823903975,762.0,1.0075346349861711,66324.84458208097
sICX,12080.0,675308.2780050196,305069.8105734998,649.0,0.2757203238982661,84113.94698290806
$unknown,,,28567.64648797952,586.0,,
GBET,2853.0,11381.925527705916,82688.21957099903,440.0,0.004855098186817795,401.4594249103491
CROWN,1195.0,20614.05528686358,292241.1099551674,388.0,0.009307191137685562,2719.943868642126
CFT,19185.0,62009.48359098685,1254441.9907783715,247.0,0.005288530318875641,6634.154501502135
BALN,16385.0,297660.8149493125,315538.2935076697,217.0,0.08740198750006381,27578.673984948815
CODE,244.0,16.270998770003974,555979.0233991471,128.0,8.038223471810255e-06,4.469083635721168
FIN,2259.0,17767.491791472636,14004.925685246633,72.0,0.09180670877079271,1285.7461337420323
BTCB,144.0,38413.73840126825,0.034531877008212926,48.0,30247.00735168385,1044.485937734859
IUSDC,5584.0,63503.85549405651,2066.376751,41.0,1.03232942164468,2133.1815162598423
OMM,13889.0,22402.833853079108,126650.59224634881,26.0,0.00301543424062411,381.90653245496264
XCROWN,1195.0,20614.05528686358,18956.19575554213,19.0,0.009307191137685562,176.42893714021437
USDS,5432.0,11232.35942801258,44.64636488212994,17.0,0.9578127579546434,42.76285788040221
ETH,118.0,5112.859237032787,0.19802092023960527,7.0,2027.4007220275478,401.4677566703352
VOID,154.0,759.7679631708812,1413.1975119675685,7.0,0.014971979248198672,21.15836382278443
BST,284.0,3.3921950554151277,9.582862898409598,6.0,0.8658904276809842,8.297709253512123
oUSDS,5432.0,11232.35942801258,4.505193547995733,4.0,0.9578127579546434,4.315131857325258
oIUSDC,5584.0,63503.85549405651,11.49778,4.0,1.03232942164468,11.869496577597769
NPT,464.0,1.0381094201649659,73.125,3.0,0.00020067406052990365,0.014674290676249204
IDOGE,1745.0,49.360305472678824,49200.0,2.0,1.1647757997188105e-07,0.005730696934616548
UP,,,0.007041507795778421,1.0,0.6749203371516928,0.004752456815583045
TAP,9232.0,7.039040588614915,3231.163262580571,1.0,0.00025834083712513903,0.8347414221430601
IAM,4063.0,9.758642250450473,200.0877758063459,1.0,0.012693434362525369,2.539801048941543
ICX,,,,,0.2298,
