IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
sICX,2234970.212301159,1277.0,0.17976010486864374,401758.4797415513
bnUSD,244707.84863141793,1055.0,1.0079571247207773,246655.01950313122
METX,6020446.886859447,763.0,6.6252258658415e-05,398.86820438746145
FRMD,21888.651116951067,738.0,0.012408925404212312,271.6146389090743
GBET,168866.57962944361,640.0,0.007399011388313453,1249.4457457837939
BALN,320441.43872037885,469.0,0.115635052244298,37054.262507669024
OMM,802868.319591141,296.0,0.010393026875631655,8344.232023103954
CFT,3515033.500492595,198.0,0.004071623040433331,14311.891388500675
CODE,1242864.1425287374,191.0,,
FIN,12746.916489997217,187.0,0.10137875011416003,1292.2664615654937
USDS,16861.566342154383,112.0,1.0016564434605555,16889.496573456567
IUSDC,26378.912048,106.0,1.0075979950173661,26579.338890304243
CROWN,225355.27562268404,52.0,,
oICX,455753.9804236508,46.0,0.17976010486864374,81926.38331525728
TAP,233733.3098199035,25.0,0.0005512257110809577,128.8398099087821
IAM,5566.385796242986,24.0,0.008405655949188712,46.7891238836694
dbnUSD,8193.38141326552,23.0,1.0079571247207773,8258.577171055773
oIUSDC,7877.843138,19.0,1.0075979950173661,7937.698950910116
oUSDS,4238.6140530134035,14.0,1.0016564434605555,4245.635077543336
UP,0.6927249006533944,14.0,0.4673125950815081,0.3237190710019176
obnUSD,26179.58651027809,10.0,1.0079571247207773,26387.900745278752
dICX,72714.65631659947,9.0,0.17976010486864374,13071.19424495931
oOMM,4410.34,8.0,0.010393026875631655,45.836782150673315
XCROWN,49932.86123175066,8.0,,
CLAW,655186.8614161343,6.0,,
VOID,1396.9711518857575,3.0,,
dUSDS,238.78513182128248,2.0,1.0016564434605555,239.18066589136572
finOMM,0.11812293018155662,2.0,0.010393026875631655,0.0012276547880052796
finUSDS,1.1322575510938195,1.0,0.10137875011416003,0.11478685533721111
FinICX,9896.414351014586,1.0,0.10137875011416003,1003.286117517695
IDOGE,9360.0,1.0,,
ICX,,,0.1573,
