IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,810.0,13670.787793073663,34419.75749191296,1015.0,0.023636096105738306,813.5486960150608
sICX,11963.0,1198161.707776023,507207.1410242608,797.0,0.2524327228261518,128035.67964562212
bnUSD,9728.0,1189045.2641041416,118122.53154718381,676.0,1.0020541420759925,118365.17200935763
GBET,2781.0,13527.348296668048,509689.80880455923,568.0,0.004940260905164502,2518.0006361979335
BALN,16337.0,656651.9975279691,74115.3862068935,196.0,0.12592727542119436,9333.148651823667
CFT,18979.0,52703.84998006402,756550.6377568819,166.0,0.005279240763525269,3994.0129665171703
$unknown,,,19712.458499834847,163.0,,
CODE,219.0,29.667721593486704,1696036.314443734,141.0,3.0871697957732635e-05,52.35952082485301
OMM,13878.0,180792.03414997336,1194545.1721204892,109.0,0.0063803822735157695,7621.654841111413
FIN,2245.0,16980.29371775449,4459.714404131512,95.0,0.07582719881615745,338.16765078536133
BTCB,101.0,35018.063862738156,0.23540853221317948,37.0,28537.816445625347,6718.045482033797
USDS,5414.0,58469.67894234917,1235.6361074309991,35.0,0.9962989991544393,1231.0630171525918
CROWN,1105.0,16945.18693091844,156606.92023593182,33.0,0.006478072704099608,1014.5110152534944
IUSDC,5564.0,165236.50548846467,1059.878978,29.0,1.001629870253653,1061.6064432187143
ETH,93.0,39722.683128154255,1.1897860061961714,9.0,1792.6168515549425,2132.83044445151
NPT,464.0,1.0347441753698785,1174.875,6.0,0.00019958249233184761,0.23448448067837946
VOID,141.0,451.3704320096079,4227.179466857475,6.0,0.005595799007650512,23.65444666580168
XCROWN,1105.0,16945.18693091844,4078.6671755597818,6.0,0.006478072704099608,26.421902499100867
oICX,11963.0,1198161.707776023,14443.84553916194,6.0,0.2524327228261518,3646.0992575310156
finMICX,11963.0,1198161.707776023,84075.53915686636,5.0,0.2524327228261518,21223.41727244452
BUSD,41.0,4.054808920970701,1.5,1.0,1.0507988576972938,1.5761982865459405
METX,11414.0,1189.0567059131079,404.59712220138056,1.0,6.571737407035559e-05,0.0265890604274975
ICX,,,,,0.2149,
