IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,10067.0,2085413.9495165267,226403.93315454523,1427.0,0.9915294088588028,224486.15800403414
BST,459.0,86.79684588684869,251.24289699200088,717.0,1.2061920351961097,303.0471812513481
FRMD,990.0,18312.93587729133,48391.221161173,692.0,0.010748396887007655,520.1280508872509
sICX,12239.0,1697243.0683607454,1921246.8052590634,624.0,0.2844906166729858,546576.6884091548
GBET,2925.0,3407.4484212976995,196900.49274448113,187.0,0.001017273503226153,200.30165404113404
$unknown,,,85388.27787499999,184.0,,
AVAX,43.0,193671.08660512877,358.2488555862225,178.0,36.26458641812456,12991.74658260079
INJ,26.0,162646.80478276245,1363.5732481103148,126.0,26.44489436539625,36059.55050575753
CODE,258.0,0.9450567284910997,555554.0,97.0,5.42039236562693e-06,3.0113206602935034
BALN,16570.0,481541.3602844277,41158.94519298458,95.0,0.20914243361097792,8608.081962521657
BTCB,165.0,6896.775035788383,0.04638111365420335,67.0,68110.01091709243,3159.018157334695
CROWN,1297.0,5089.0581031051215,122347.53902693414,62.0,0.001187829013465999,145.327956582356
ETH,174.0,122956.80280321262,1.083393186944175,56.0,3744.189636424937,4056.4295427297648
CFT,19460.0,37471.157441566,213029.2381297703,50.0,0.0025319468112009317,539.3787001752358
FIN,2281.0,4140.079850244279,883.1692116086363,38.0,0.014690716827937182,12.974388798895006
BNB,31.0,124925.55064581716,8.607975443890375,21.0,592.4628096659936,5099.90531702317
sARCH,137.0,38697.808045730744,9566.769950225209,21.0,0.10441906493357576,998.9531726371475
archUSDC,46.0,0.9849320863840283,22817.329857,12.0,0.9695272227026568,22122.022445747618
USDS,5459.0,1564.1904682847019,21.416740993134585,11.0,0.13849024207515295,2.9660096446000606
IUSDC,5615.0,22623.18930147938,18.591081,9.0,0.6198258416335118,11.52323242770179
OMM,13922.0,15218.855828109428,5242.720279981584,8.0,0.003890026982091921,20.39432334868887
XCROWN,1297.0,5089.0581031051215,40442.13491415311,5.0,0.001187829013465999,48.03834121753732
oUSDS,5459.0,1564.1904682847019,0.6383365454764807,4.0,0.13849024207515295,0.08840338270845469
VOID,160.0,247.7912945354059,10000.0,2.0,0.008728591766195356,87.28591766195356
finMICX,12239.0,1697243.0683607454,0.00088995975373162,2.0,0.2844906166729858,0.0002531851991532472
oIUSDC,5615.0,22623.18930147938,0.555703,2.0,0.6198258416335118,0.3444390796732674
METX,11422.0,847.5099999430872,42762.75252560111,2.0,4.578786500451043e-05,1.9580151398635108
finOMM,2281.0,4140.079850244279,10.0,1.0,0.014690716827937182,0.1469071682793718
ICX,,,,,0.224581944,
