to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,1294359,System,84,1294389,System
cx0000000000000000000000000000000000000000,153.896546587499,31369,governance,21467,0,governance
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,2387.6088098499995,21805,bnUSD,105577,2834,bnUSD
cxb2f67b60ef68f8f239d247e1f23412c0685d4b9b,81.4902637499996,12671,unknown_cx,0,5028,unknown_cx
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,53.32770487499997,10431,Relay_4,0,0,Relay
cx02da5d1c7f21d9d13534b326fa9a5b7234838221,411.90419544999975,8629,ICON Pyth verifier,0,0,ICON Pyth verifier
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,20.663245399999767,5058,Blobble,0,0,Blobble
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,22.57506352499997,4822,Blobble Stake Token,4766,2,Blobble
cxa07f426062a1384bdd762afa6a87d123fbc81c75,147.3790976999999,3587,xCall,9439,7898,xCall
cx4297f4b63262507623b6ad575d0d8dd2db980e4e,196.63542102499986,3256,Injective,14041,118,Injective
cx2609b924e33ef00b648a409245c7ea394c467824,305.9152065999999,3100,sICX,15877,532,sICX
cx288d13e1b63563459a2ac6179f237711f6851cb5,180.94557452499984,3091,Ethereum,12937,90,Ethereum
cxa0af3165c08318e988cb30993b3048335b94af6c,128.60393019999992,3063,balanced_dex,4541,6239,Balanced
cx508002ec116fbf3ab406329c0df28e70d7e75fb3,132.98596607499996,2675,Sui,11318,110,Sui
cx5a0af85407c69945eb318d4ac18e9e842184163c,174.96635251249992,2535,GangWar Simulation,8549,2006,GangWar Simulation
cx66a031cc3bd305c76371fb586e93801b948254f0,152.7393980249999,2472,Avalanche,10985,115,Avalanche
cxba62bb61baf8dd8b6a04633fe33806547785a00c,62.872113124999984,2021,MyID_3,1978,0,MyID
cxd82fb5d3effecd8c9071a4bba3856ad7222c4b91,89.67206981249991,1928,Balanced Savings,3985,39,Balanced
cx3975b43d260fb8ec802cef6e60c2f4d07486f11d,200.33419173749994,1783,Wrapped ICX,14803,575,Wrapped ICX
cx66d4d90f5f113eba575bf793570135f9b10cece1,215.97956027499993,1766,balanced_loans,5680,2063,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,296.86776001249996,1308,balanced_router,15220,1325,Balanced
cx65c9e3d4fea842e00add0d32a5b4c5e4e04c7a6b,60.044559899999975,1130,Solana,5160,40,Solana
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,10.109098937499953,1069,MyID_2,1069,0,MyID
hxb568381d35d3e7a6383200e8a0d30310af20b929,1.19125,953,binance_hot,0,0,binance
cxdbfb9d63e84e6ad6ab301a2f2ef6b6e6e9227cbe,19.298379099999977,922,unknown_cx,0,912,unknown_cx
cx69bcdf1753472c1444188ec3f5188657e30c8322,2.8487201249999976,896,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,4.022622612499976,854,GangstaBet Crown,883,0,GangstaBet
cx441f6ff1c4cc799d527a99b90c9538bd1178d37b,5.784949887499983,819,unknown_cx,0,380,unknown_cx
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,81.05867792499998,809,balanced_rewards,3404,982,Balanced
cxdada6921d08fbf37c6f228816852e58b219cc589,5.255920324999977,710,unknown_cx,0,329,unknown_cx
cx07b184a37f03c6ab681fcbd0b45aec6dc3eafbeb,28.851228574999983,509,Bitcoin,2259,97,Bitcoin
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,69.17740338749998,488,balanced_baln,4107,258,Balanced
cxabea09a8c5f3efa54d0a0370b14715e6f2270591,11.390955074999981,484,Balanced Asset Manager,1916,668,Balanced
cx518f64edcd35db9044a2de63fdc10abfd5f7d611,97.86092939999999,469,Stellar,5553,121,Stellar
cx2d552c485ec8bcaa75aac02424e2aca6ffdb2f1b,27.46447947499998,431,Binance Coin,2026,13,binance
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,6.5470245874999895,400,GangstaVerse LootBox,1811,0,GangstaVerse LootBox
cx43e2eec79eb76293c298f2b17aec06097be606e0,6.792889124999998,356,balanced_staking,1060,22,Balanced
