IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,9963.0,803440.1793217012,360388.4153930199,1050.0,0.9928975871584826,357828.7880835984
sICX,12141.0,782153.3709601593,1336774.4203683883,867.0,0.3058643475746025,408871.63594039454
BST,380.0,913.5104679482337,243.10357733207942,693.0,1.1118580295082456,270.29666445885124
FRMD,954.0,14925.848453480894,35518.212306507645,656.0,0.007809616471746182,277.3836158758801
CROWN,1269.0,9739.178434178213,35600.457020560396,444.0,0.002951487455110799,105.07430229239517
$unknown,,,1553.6159142766408,322.0,,
BALN,16483.0,241234.14539151514,538391.7461499582,275.0,0.0943472136772917,50795.76111610029
GBET,2908.0,5745.511177198391,275851.17931759404,183.0,0.0017465147990599703,481.7781670163236
CFT,19427.0,49134.59644019118,1614271.814212768,171.0,0.0031545138175677182,5092.2427432442855
CODE,254.0,0.8868112245478763,674823.9562261879,116.0,6.274495559385923e-06,4.234179916708456
USDS,5451.0,4611.279423311551,1197.4856048808288,73.0,0.7953052618811638,952.3666025886713
OMM,13906.0,14092.323571446377,10224657.676941589,72.0,0.002295923332505583,23475.030127372524
FIN,2272.0,8925.102824127498,3495.13030012855,44.0,0.05034292586182358,175.9550855767848
BTCB,159.0,9934.980263482532,0.013401887491989192,37.0,47518.64535032764,636.8395387568264
IUSDC,5605.0,14641.711818433792,2865.200432,35.0,0.2550175866384075,730.6764994039627
ETH,155.0,2774.8377793408904,1.0695936151600631,14.0,2620.7367905730207,2803.1233382119785
IUSDT,3481.0,15.715742622698324,4.88187,12.0,0.41014128535730193,2.0022564367472517
sARCH,69.0,63167.04426934659,2537.429503747774,9.0,0.24806679496461048,629.4520044433524
IAM,4066.0,9.932435428950352,1214.0577554420838,8.0,0.011875620645509694,14.41768934536917
dUSDS,5451.0,4611.279423311551,202.4486423399245,4.0,0.7953052618811638,161.00847051363974
oIUSDC,5605.0,14641.711818433792,4.4171320000000005,4.0,0.2550175866384075,1.1264463425032825
oUSDS,5451.0,4611.279423311551,1.5866866375482966,4.0,0.7953052618811638,1.2619002317986914
finMICX,12141.0,782153.3709601593,90.74656497729463,3.0,0.3058643475746025,27.756138891416494
XCROWN,1269.0,9739.178434178213,3537.4483087352537,2.0,0.002951487455110799,10.440734306335013
TAP,9236.0,9.36510309619921,2229.6605296640887,2.0,0.0004081408846595077,0.9100156210674877
ICX,,,,,0.2474,
