IRC Token,holders,liquidity,Amount,No. of Transactions,Price in USD,Value Transferred in USD
BST,332.0,515.3117003293141,388.16625630419117,666.0,1.1012087133147324,427.45206365693497
FRMD,933.0,12937.43174327815,19199.344886614785,553.0,0.009889708760963583,189.8759293299156
bnUSD,9912.0,739198.1482316984,48029.72013119741,484.0,0.9639947992375631,46300.400415309996
$unknown,,,9940.25356311598,434.0,,
sICX,12113.0,764366.3626526895,222466.97625178786,373.0,0.25326116460076464,56342.245490738445
GBET,2895.0,9153.983222645125,1021296.1718853055,351.0,0.004329641653360563,4421.846446212308
CROWN,1241.0,13414.117158193214,48985.93209353312,191.0,0.004494922160005486,220.18795169574594
CODE,251.0,14.66269995871681,628205.2896985644,124.0,7.125624353768617e-06,4.47635491144236
BALN,16418.0,232911.60802603594,32851.39100615518,98.0,0.07665257544848693,2518.1437276870547
CFT,19339.0,50669.66821273106,796713.7529933873,77.0,0.0037466545733996926,2985.0112263431074
USDS,5441.0,4507.656595506886,398.0194002684267,40.0,0.6920024547233584,275.4304020132702
OMM,13899.0,17984.286375581683,65569.91294851543,28.0,0.0025050821615487376,164.25801926162958
BTCB,155.0,15527.235153554138,0.009310955893388626,28.0,34223.99274963497,318.65808698750334
FIN,2262.0,11747.087283833429,4626.6313185208755,20.0,0.06606079743192532,305.6389543250091
IUSDC,5592.0,40789.790222518226,54.173217,17.0,1.0275152426368899,55.663806210175885
VOID,157.0,387.8713856892855,1062.3102057074157,4.0,0.01184119796419338,12.5790254451645
XCROWN,1241.0,13414.117158193214,2425.637774098136,4.0,0.004494922160005486,10.903052982940093
CODA,2356.0,2.2915145218791473,400.0,2.0,0.005388341145461638,2.1553364581846552
oICX,12113.0,764366.3626526895,40.78814722900815,2.0,0.25326116460076464,10.330053669126055
NPT,465.0,0.9700517460476545,164.775,2.0,0.00018759679064888685,0.030911261179170334
METX,11417.0,908.7323260800999,100546.81976209952,1.0,4.1419668025610914e-05,4.164615895577097
IDOGE,1759.0,49.1648511259237,55760.0,1.0,1.2037913299080694e-07,0.006712340455567395
ICX,,,,,0.2075166,
