to,Fees burned,Regular Tx,to_def,Internal Tx,Internal Event (excluding Tx),group
0,0.0,1294009,System,131,1294039,System
cx0000000000000000000000000000000000000000,212.91677178749836,49071,governance,18608,0,governance
cxf14dea1cff7ceb29a46e6d04533a08f84441e41d,80.40307758749995,18922,Blobble Stake Token,19357,7,Blobble
cxf2ca3b655a782f39227934d37ff3b77f9b1ebcf9,68.06142291249994,16721,unknown_cx,0,0,Blobble
cx2aa9b28a657e3121b75d3d4fe65e569398645d56,246.49370162499977,14718,FRAMD Token,16958,685,FRAMD
hx11de4e28be4845de3ea392fd8d758655bf766ca7,13.39875,10719,3-min_tx_bot_in,0,0,3-min_tx_bot_in
cxca5faa5a71d986a2e84dd7e6f5ff791d29901ebe,35.8872796,8747,Relay_4,0,0,Relay
cx5a0af85407c69945eb318d4ac18e9e842184163c,219.66975156249987,4301,GangWar Simulation,16981,2488,GangWar Simulation
cxe5c2c460364acc5f8c1d5ca925930043d8d9c9dd,19.863308387499913,4227,GangstaBet Crown,4442,0,GangstaBet
cx9c4698411c6d9a780f605685153431dcda04609f,24.412612537499935,2476,Auction,7684,0,Craft
cxd17316e24ee40f2ef8ed6f3a497311db1b35206d,29.554823762499957,2248,GangstaVerse LootBox,9047,0,GangstaVerse LootBox
cx88fd7df7ddff82f7cc735c871dc519838cb235bb,417.43472662499994,2023,bnUSD,16407,844,bnUSD
cx2609b924e33ef00b648a409245c7ea394c467824,278.48633986249996,1726,balanced_sicx,8046,149,Balanced
cxba62bb61baf8dd8b6a04633fe33806547785a00c,50.07530343749999,1625,MyID_3,1614,0,MyID
cx28b2ec885b50c8a93da752f2d0467a67127a70e8,165.44464959999996,1617,CROWN,15311,1095,GangstaBet
cx7ecb16e4c143b95e01d05933c17cb986cfe618e6,127.49599366249996,1466,CraftRewards,8620,138,Craft
hxb568381d35d3e7a6383200e8a0d30310af20b929,1.665,1332,Swyftx,0,0,Swyftx
cx694e8c9f1a05c8c3719f30d46b97697960e4289e,10.519719749999949,1116,MyID_2,1116,0,MyID
cx66d4d90f5f113eba575bf793570135f9b10cece1,81.17116526249997,1100,balanced_loans,3319,283,Balanced
cx2dc662031f3d62bcdba4f63e9bf827767c847565,50.82069727499997,967,SkillScore,6013,6339,SkillScore
cx69bcdf1753472c1444188ec3f5188657e30c8322,2.13796706249997,769,"broof - we prove, verify and love you.",0,0,"broof - we prove, verify and love you."
cx2e6d0fc0eca04965d06038c8406093337f085fcf,127.96663936249998,641,Craft,4904,121,Craft
cx28497aef34ec44ad2be9249daddfbe34b54f309a,10.057412212499983,591,Balanced Bribe,590,0,Balanced
cx21e94c08c03daee80c25d8ee3ea22a20786ec231,143.3684337625,572,Balanced Router,7229,249,Balanced
cx10d59e8103ab44635190bd4139dbfd682fa2d07e,24.651363399999987,522,balanced_rewards,1640,0,Balanced
cxf61cd5a45dc9f91c15aa65831a30a90d59a09619,92.70253514999999,514,balanced_baln,2875,296,Balanced
cx14002628a4599380f391f708843044bc93dce27d,248.8187302875,462,iAM Div,57188,57342,iAM 
cxe971c0a92c58db502e4a224efc6ba311eb1c173d,100.15305782499998,436,Inanis Treasury,1090,120,Inanis
cxaa99a164586883eed0322d62a31946dfa9491fa6,41.82621101249998,401,optimus_rewards,1028,58,Optimus
cx1a29259a59f463a67bb2ef84398b30ca56b5830a,112.11266312499998,390,omm_token,4499,153,Omm
cxa0af3165c08318e988cb30993b3048335b94af6c,17.79378481249999,386,balanced_dex,1184,0,Balanced
cx6139a27c15f1653471ffba0b4b88dc15de7e3267,58.378682774999994,380,gangstabet_token,3111,94,GangstaBet
cxcb455f26a2c01c686fa7f30e1e3661642dd53c0d,87.79997103749999,372,omm_lending,6872,0,Omm
cx43e2eec79eb76293c298f2b17aec06097be606e0,20.675544287499992,367,balanced_staking,803,0,Balanced
cx85954d0dae92b63bf5cba03a59ca4ffe687bad0a,2.1713848999999854,326,NebulaMultiToken,451,0,Nebula
