IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,36351.97181431362,1226.0,0.02065032808440794,750.6801444807264
sICX,600094.0493437493,689.0,0.24781195637205092,148710.48037510057
bnUSD,123903.40139477931,689.0,1.0099058212614274,125130.7663426789
GBET,141679.88675080842,420.0,0.004107629439980622,581.9684738707411
BALN,159609.83764995882,228.0,0.14186035211141615,22642.307769469124
CODE,641170.7933053212,146.0,,
$unknown,19642.740266953853,140.0,,
CFT,1560728.2804849448,118.0,0.00465776829030907,7269.510694631375
FIN,6761.099514631076,94.0,0.07554290014586387,510.7530655100241
OMM,594825.4735191554,38.0,0.006836968920279043,4066.8032754407304
BTCB,0.1442443007509674,35.0,,
USDS,292.3240478371978,34.0,1.0167444712933391,297.2188594645604
ETH,1.2759519854642858,33.0,446.21315281795347,569.3465582783465
NPT,195.0,28.0,,
CROWN,81646.4869745099,24.0,,
IUSDC,1612.198251,15.0,1.003517698478939,1617.8694783352908
TAP,165877.882017544,10.0,0.000746497086323297,123.82735561157622
UP,0.6180969517381343,7.0,0.6328577996596567,0.3911674768533367
BUSD,51945.06,6.0,1.0099058212614274,52459.618479774115
IUSDT,174.981431,5.0,1.004330608861558,175.7392071356967
METX,166318.05195170033,5.0,5.9081212084767e-05,9.826272100883703
VOID,1970.6868715468086,5.0,,
XCROWN,12589.027643581703,5.0,,
ICX,,,0.21302343,
