IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
bnUSD,846225.8387564943,2334.0,0.9929098440429887,840225.9655848581
sICX,1133533.638184359,2194.0,0.3157852406351323,357953.1927020648
FRMD,44024.138051418966,1360.0,0.02365601941577605,1041.4358645071723
GBET,238271.1197078106,1203.0,0.022819912348653673,5437.326066947805
$unknown,42158.40793533382,962.0,,
CROWN,9388004.549822515,794.0,,
METX,1355971.0175919477,790.0,0.000124884589165772,169.33988345266417
BALN,158975.13939631503,628.0,0.1836290346210673,29192.451376094934
OMM,9515258.971545866,587.0,0.020854780231209572,198438.63469463424
VOID,330707.1164575153,408.0,,
FIN,18540.83909319134,284.0,0.307028020467815,5692.557124594816
IUSDC,381182.945702,190.0,0.994735596012156,379176.2446825483
CFT,4395449.350458941,172.0,0.006413623096156283,28190.755472088596
NPT,794.625,143.0,,
USDS,67157.51168330591,140.0,0.9941673481200902,66765.80529653621
XCROWN,2202154.14,79.0,,
CLAW,18374509.609133746,45.0,,
obnUSD,58344.15324459458,42.0,0.9929098440429887,57930.48409891063
oICX,127963.43884681638,33.0,0.3157852406351323,40408.965328740946
oIUSDC,16110.16684,17.0,0.994735596012156,16025.356413442672
dbnUSD,2101.066377693789,14.0,0.9929098440429887,2086.169489399907
dICX,16594.667730562855,13.0,0.3157852406351323,5240.351142555856
oUSDS,2502.4164378485457,12.0,0.9941673481200902,2487.8207139080114
oOMM,12016.079999999998,11.0,0.020854780231209572,250.59270764063268
UP,0.10293731983333394,8.0,0.8347216003431785,0.08592400434631813
IAM,436.07354834032355,5.0,0.02065753906902743,9.008206361809656
dIUSDC,584.791081,4.0,0.994735596012156,581.7125045011279
IUSDT,274.59347,4.0,0.9985930134774701,274.2071206885353
dUSDS,2473.847954815088,4.0,0.9941673481200902,2459.418860890825
IDOGE,141530554.3645,3.0,,
finOICX,97250.8747781133,3.0,0.3157852406351323,30710.390893783628
TAP,17886.085569655625,3.0,0.0009846086164734121,17.610793966863685
oBALN,52.45052298188617,2.0,0.1836290346210673,9.631438900533862
finOMM,27.144116293027682,2.0,0.020854780231209572,0.5660845798614874
finIUSDC,84.59164999999999,2.0,0.307028020467815,25.97200684760624
finICX,5266.436530356517,2.0,0.3157852406351323,1663.062927028284
uMETX,56.37539997399895,2.0,0.000124884589165772,0.007040418664808932
FinICX,19.41258277521686,1.0,0.307028020467815,5.960206861642435
ICX,,,0.2809719,
