IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD
FRMD,13202.353889057706,851,,
sICX,638140.2372447863,661,,
bnUSD,77414.3329643998,508,,
GBET,73030.68863335505,500,,
BALN,62138.75326702456,200,,
$unknown,17289.4212815008,194,,
CFT,3713031.0154121774,191,,
CODE,600975.6702859198,145,,
FIN,12417.595031945135,142,,
OMM,1047583.2780293283,96,,
USDS,4479.668609347926,43,,
IUSDC,2571.125583,38,,
CROWN,174231.10033098157,26,,
VOID,10560.232507116487,23,,
BTCB,0.18555257146990198,22,,
METX,923497.0489111159,11,,
ETH,0.6692885385008386,11,,
XCROWN,45353.37162588493,8,,
finOMM,370.256229887021,6,,
oICX,37795.63596546584,4,,
finMICX,99999.73090764966,4,,
UP,0.06319453391048398,3,,
TAP,2000.0,2,,
finICX,44849.50665522739,2,,
BUSD,3897.5,2,,
oUSDS,2002.7079027161783,2,,
NPT,85.8,2,,
finOICX,4268.613334443298,1,,
IDOGE,6420.0,1,,
FinICX,6213.494785100406,1,,
