address,date,rewards,name,alpha-3,city,logo,country,sub-region
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-06,712.8187237294354,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-07,924.1259795849222,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-08,1039.8073499037073,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-09,222.51024432955654,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-10,727.9931864322942,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-11,514.6326079427519,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-12,845.7089500935733,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-14,287.5199288573438,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-15,859.4062330757197,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-16,288.189431018165,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-18,1151.143450693964,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-19,1929.1196983193,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-20,506.70653690461614,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-21,482.00234958833573,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,2020-05-22,718.8462368572524,ICON Spark,USA,Icon,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Spark.png,United States of America,Northern America
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-04-27,2228.9438454169917,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-05-01,717.5264754079102,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-05-06,488.4893545912151,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-05-09,974.1863607674436,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-05-11,1245.9145912724853,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-05-12,257.82642469361616,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-05-16,3082.774101317853,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-05-21,510.1068368677242,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,2020-05-22,11843.534240822826,ICX_Stratos,ZAF,Johannesburg,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX_Stratos.jpg,South Africa,Sub-Saharan Africa
hxe886f81684bbecddd69a608093fb88624c94d20a,2020-05-18,4125.244471712319,POCKET / FIGMENT,CAN,Montreal,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/POCKET%20FIGMENT.png,Canada,Northern America
hxe886f81684bbecddd69a608093fb88624c94d20a,2020-05-19,4471.547098736447,POCKET / FIGMENT,CAN,Montreal,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/POCKET%20FIGMENT.png,Canada,Northern America
hxe886f81684bbecddd69a608093fb88624c94d20a,2020-05-20,25808.696198648508,POCKET / FIGMENT,CAN,Montreal,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/POCKET%20FIGMENT.png,Canada,Northern America
hxe886f81684bbecddd69a608093fb88624c94d20a,2020-05-21,17223.38337956005,POCKET / FIGMENT,CAN,Montreal,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/POCKET%20FIGMENT.png,Canada,Northern America
hxe886f81684bbecddd69a608093fb88624c94d20a,2020-05-22,23646.63550399435,POCKET / FIGMENT,CAN,Montreal,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/POCKET%20FIGMENT.png,Canada,Northern America
hxe886f81684bbecddd69a608093fb88624c94d20a,2020-05-23,7312.417838383547,POCKET / FIGMENT,CAN,Montreal,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/POCKET%20FIGMENT.png,Canada,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-18,35.68412841466991,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-19,16.41892438857504,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-20,16.423652421220538,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-21,27.04412444226856,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-22,52.890061179586745,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-23,44.24871530001117,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-24,10.90431395205733,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-25,77.17853211592885,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-26,8.865513890000042,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-27,17.59409138186671,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-28,17.50039166000639,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-29,26.91209850987986,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-04-30,20.885823193109026,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-01,47.67633441495498,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-02,56.49459798048579,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-03,19.41530626081469,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-04,77.9823414539184,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-05,38.86062129727286,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-06,97.55713791453563,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-07,61.123424439993016,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-08,65.81955782323107,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-09,43.98984820528251,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-10,71.97899483750538,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-11,149.34290192659728,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-12,168.27155218460848,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-13,141.17066496736243,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-14,375.74904396730824,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-15,223.1655609159082,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-16,115.88789652823036,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-17,234.87080387462976,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-18,60.75471695287306,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-19,181.52799987727298,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-20,307.8925198824134,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-21,60.74872822551808,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-22,655.8057838510987,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,2020-05-23,352.0717122885478,Icon-4-Business,USA,Chattanooga,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Icon-4-Business.png,United States of America,Northern America
hx040b667627bbd02619e89439fab48b053e71c666,2020-05-21,25361.98551133198,ICX Australia,AUS,Adelaide,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX%20Australia.png,Australia,Australia and New Zealand
hx040b667627bbd02619e89439fab48b053e71c666,2020-05-22,16418.782861111675,ICX Australia,AUS,Adelaide,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX%20Australia.png,Australia,Australia and New Zealand
hx040b667627bbd02619e89439fab48b053e71c666,2020-05-23,16738.69796915144,ICX Australia,AUS,Adelaide,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX%20Australia.png,Australia,Australia and New Zealand
hx05493cc93caf332f46715411e12c927750d210b6,2020-05-20,822.0624426207543,ICX Malta,MLT,Valletta,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX%20Malta.png,Malta,Southern Europe
hx05493cc93caf332f46715411e12c927750d210b6,2020-05-22,1816.8168048870346,ICX Malta,MLT,Valletta,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICX%20Malta.png,Malta,Southern Europe
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-04-20,191.5203860325617,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-04-26,1139.867786391601,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-05-05,1315.9387310701816,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-05-09,1310.6015811012371,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-05-11,187.00108542966927,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-05-15,186.88533438218903,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-05-18,1094.9349615019667,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-05-22,4531.063354307351,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hxe36c036b294cd8a7dc511d7f58c541cdc93704bb,2020-05-23,1328.3210480035455,ICONSG,SGP,Singapore,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICONSG.png,Singapore,South-eastern Asia
hx50040d39a04b7bc9197e9784779f07f9a6887811,2020-05-19,1032.673204337243,ICON Labs,USA,Houston,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Labs.png,United States of America,Northern America
hx50040d39a04b7bc9197e9784779f07f9a6887811,2020-05-20,996.5333530777881,ICON Labs,USA,Houston,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Labs.png,United States of America,Northern America
hx50040d39a04b7bc9197e9784779f07f9a6887811,2020-05-21,4948.7635839820005,ICON Labs,USA,Houston,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Labs.png,United States of America,Northern America
hx50040d39a04b7bc9197e9784779f07f9a6887811,2020-05-22,11809.068030587698,ICON Labs,USA,Houston,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/ICON%20Labs.png,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-11,518.484421893675,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-13,993.5030099521742,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-14,316.2946311309574,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-15,1433.0322035283295,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-16,7117.104508340493,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-17,2446.864463781352,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-18,1770.098004115388,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-19,2231.7199406532422,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-20,5976.762288408305,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-21,1708.2219414230208,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,2020-05-22,1894.1105726127844,Silicon Valley ICON,USA,San Jose,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/SilliconValleyIcon.jpg,United States of America,Northern America
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,2020-04-23,5675.90458747541,Alice,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Alice.png,Russian Federation,Eastern Europe
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,2020-04-28,5499.113873950531,Alice,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Alice.png,Russian Federation,Eastern Europe
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,2020-05-03,9651.158563571944,Alice,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Alice.png,Russian Federation,Eastern Europe
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,2020-05-08,3841.198229988254,Alice,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Alice.png,Russian Federation,Eastern Europe
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,2020-05-10,4955.25946263854,Alice,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Alice.png,Russian Federation,Eastern Europe
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,2020-05-19,6400.977560276427,Alice,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Alice.png,Russian Federation,Eastern Europe
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,2020-05-21,6188.501542728647,Alice,RUS,Moscow,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Alice.png,Russian Federation,Eastern Europe
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,2020-01-08,356.88492221150693,Midos,BGR,Varna,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Midos.jpg,Bulgaria,Eastern Europe
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,2020-01-09,707.6696547752942,Midos,BGR,Varna,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Midos.jpg,Bulgaria,Eastern Europe
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,2020-01-14,352.4930346612309,Midos,BGR,Varna,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Midos.jpg,Bulgaria,Eastern Europe
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,2020-01-15,344.2311189960477,Midos,BGR,Varna,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Midos.jpg,Bulgaria,Eastern Europe
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,2020-01-18,173.91331005207934,Midos,BGR,Varna,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Midos.jpg,Bulgaria,Eastern Europe
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,2020-01-25,516.8860418327258,Midos,BGR,Varna,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Midos.jpg,Bulgaria,Eastern Europe
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,2020-01-30,167.35978679908558,Midos,BGR,Varna,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Midos.jpg,Bulgaria,Eastern Europe
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,2020-02-01,652.4876113586282,Midos,BGR,Varna,https://github.com/Transcranial-Solutions/ICONProject/blob/master/vote_analysis/output/logos/Midos.jpg,Bulgaria,Eastern Europe
