week,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
2020-48,hx99e3d951340ad78f48437eae250cb05f9f4d0284,22142.0039,20,2,432.7106,2646.6874999999995,471.39049999999986,1107.100195,1.95425%,11.95324%,2.12894%,5.00000%
2020-48,hxb17745d715f488307816fb9d2861bc2d08c39e5c,1034.0,20,2,31.02,103.4,51.7,51.7,3.00000%,10.00000%,5.00000%,5.00000%
2020-48,hxd5831e3323d39b999a92970d1a1d4a5e848dda46,5396.6341999999995,20,2,0.0,414.4528,250.95295,158.72453529411763,0.00000%,7.67984%,4.65018%,2.94118%
2020-48,hxcb95e7390d67723f0cd7830aaa56a248763817d8,353.4459,20,2,0.0,18.0,18.0,14.137836,0.00000%,5.09272%,5.09272%,4.00000%
2020-48,hxc6bdf332de359c46f3bedbb1776ce0f8ce78a1b6,855142.7091999999,20,2,696.4701,55718.623100000004,50632.6541,42757.13546,0.08144%,6.51571%,5.92096%,5.00000%
2020-48,hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,703.9411000000001,20,2,9.3244,211.45710000000003,24.812649999999998,35.197055000000006,1.32460%,30.03903%,3.52482%,5.00000%
2020-48,hxe67b818b6ab2967afc6ede848658c66802b8ab9c,460.0,20,2,23.0,23.0,23.0,23.0,5.00000%,5.00000%,5.00000%,5.00000%
2020-48,hx7f02efbae58798bb1c5b42c16aa85fbbc4c8db41,13352.2951,20,2,0.0,1852.2951,500.0,606.9225045454546,0.00000%,13.87248%,3.74467%,4.54545%
2020-48,hx6df7bc87eb3a0a7c38ec7edca32d82a3595071d9,1275.7475000000004,20,2,26.7933,412.3201000000001,44.6556,63.78737500000002,2.10020%,32.31988%,3.50035%,5.00000%
2020-48,hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,6710.150699999999,20,2,0.0,340.0,335.0,319.5309857142857,0.00000%,5.06695%,4.99244%,4.76190%
2020-48,hx6c4f4f44ae546e57eac829897ed94337fdad47af,5604.4105,20,2,150.0,500.0,200.0,280.220525,2.67646%,8.92154%,3.56862%,5.00000%
2020-48,hx857353391e454d7fc60f4879224aade697602877,335.15999999999997,20,2,6.7032,23.4613,16.758,16.758,2.00000%,7.00003%,5.00000%,5.00000%
2020-48,hx5203a1c4db4ce125e32d81205a8bff763ff579f1,83517.3622004968,19,1,331.1250163557178,14633.963505216661,3391.889777849018,4395.650642131411,0.39647%,17.52206%,4.06130%,5.26316%
2020-48,hx82b4acc37a019e08235724f88d4cb0f130a0a208,36107.293,19,1,882.3528999999999,3000.0,1769.7059,1900.383842105263,2.44370%,8.30857%,4.90124%,5.26316%
2020-48,hx82a8319354bbdf73087c60a019563c980061f592,33117.032,19,1,332.3311,5152.664100000001,1515.0845,1743.0016842105263,1.00351%,15.55895%,4.57494%,5.26316%
2020-48,hx40bc58ea43241b88e13e3e2b54db0eefa73108fd,147978.34370000003,19,1,291.0607,30647.567699999996,5362.6061,7788.33387894737,0.19669%,20.71085%,3.62391%,5.26316%
2020-48,hx20268fdf7c282d97b5a91441bb6d3f218dc49f9c,168.82949999999994,19,1,3.9872,16.232,8.482000000000001,8.885763157894734,2.36167%,9.61443%,5.02400%,5.26316%
2020-48,hxf7680b84aed887350194c26bd98996312020379f,51366.999999998596,19,1,2703.5263157893983,2703.5263157894,2703.526315789399,2703.5263157893996,5.26316%,5.26316%,5.26316%,5.26316%
2020-48,hx179358d62f45c8327fab772dfc3bf08b8d5c1259,1624.9341,18,1,40.5453,170.0,76.98294999999999,90.27411666666666,2.49520%,10.46196%,4.73760%,5.55556%
2020-48,hx02e7a0938791fcbd5379740a3f7cdbd5c75c690e,3864.1957,18,1,200.0,300.0,200.0,214.6775388888889,5.17572%,7.76358%,5.17572%,5.55556%
2020-48,hx02d9625fede24e2378ab6e96cf354cb350992c65,5020.8984,18,1,50.2091,451.8808,301.2539,278.9388,1.00000%,9.00000%,6.00000%,5.55556%
2020-48,hx81f933da3f0ef5fe89887e06cb3b2f80aba4010b,5900.9314,18,1,213.4852,500.0,300.0,327.82952222222224,3.61782%,8.47324%,5.08394%,5.55556%
2020-48,hx7fb6c93dc1f87902b23921b985f57988383846a5,3556.6667000000007,18,1,178.59429999999998,222.7418,194.44475,197.59259444444447,5.02140%,6.26266%,5.46705%,5.55556%
2020-48,hx35684b6a38b8e7b54ad385a2b986d09c8bc83f61,4744.441900000001,18,1,128.1256,857.0828,237.2695,263.5801055555556,2.70054%,18.06499%,5.00100%,5.55556%
2020-48,hx26907c177186f27613f85431237f3d68cf303528,41791.803400000004,18,1,1474.4764,4233.4072,2364.66005,2321.7668555555556,3.52815%,10.12975%,5.65819%,5.55556%
2020-48,hx9a12c867e8bb3d3e731eec1334bbc43f88ca4fad,13157.376900000001,17,1,265.7344,1683.7341,624.7144000000001,773.9633470588236,2.01966%,12.79688%,4.74802%,5.88235%
2020-48,hxa4556d928cfabb02caa1f07078f579638b5d4357,13353.070109482156,17,1,45.351529722597604,3014.4885214823735,365.9875569930538,785.4747123224797,0.33963%,22.57525%,2.74085%,5.88235%
2020-48,hxc30aabbc541d3ad4019aa5675fc553549852130e,8788.5989,17,1,188.5989,1000.0,500.0,516.976405882353,2.14595%,11.37838%,5.68919%,5.88235%
2020-48,hxb09866aadc6d5b5e9c2c222f4419fa02e34939a9,5005.9999999984,17,1,294.4705882352,294.47058823520007,294.4705882352,294.4705882352,5.88235%,5.88235%,5.88235%,5.88235%
2020-48,hx6b9dcbd1234b5f5317b04fc4bcfb31930d0d4895,573.8751,17,1,10.0,86.1359,34.4542,33.75735882352941,1.74254%,15.00952%,6.00378%,5.88235%
2020-48,hx53c974aa02514313dc3e5371d3703051e4825f3b,88191.1771,17,1,191.1771,8500.000000000002,2500.0,5187.7163,0.21678%,9.63815%,2.83475%,5.88235%
2020-48,hx6c6cbea1f364be1be5a56f9d5b5675a3f9828366,20271.0552,17,1,2.0,4061.2,906.922,1192.415011764706,0.00987%,20.03448%,4.47398%,5.88235%
2020-48,hx3de2860d953d0ce3827bf02b7d0837e5917774cb,29626.9711,17,1,0.0,3009.6785,1672.8858,1645.942838888889,0.00000%,10.15858%,5.64650%,5.55556%
2020-48,hx91b9df44a0679a85ff83199b5f66529a45bf2dbb,3012.5092,17,1,120.6441,427.2504,147.9242,177.20642352941175,4.00477%,14.18254%,4.91033%,5.88235%
2020-48,hx87455c62c2ef3f37496fb2fef0df86fdadada87c,165419.6668,17,1,5419.666800000001,10000.0,10000.0,9730.568635294117,3.27631%,6.04523%,6.04523%,5.88235%
2020-48,hx442f62bda2157037af839c7075f43f16b2d4cc91,25554.6051,16,1,527.852,8139.955899999999,861.1478,1597.16281875,2.06558%,31.85319%,3.36983%,6.25000%
2020-48,hx91449e6edfd99af685c9c376024db63fca65e236,3225.7155999999986,16,1,100.88709999999946,571.6533,203.08309999999986,201.60722499999991,3.12759%,17.72175%,6.29575%,6.25000%
2020-48,hx980c88105afbc6dec15d6e44bea29289c2ab6683,1301.676,16,1,50.0,100.0,100.0,81.35475,3.84120%,7.68240%,7.68240%,6.25000%
2020-48,hx13c863c2f8839574d795c3c6cce1aab0bd4fcae4,124874.2638,16,1,608.5790999999999,29613.406,4539.1664,7804.6414875,0.48735%,23.71458%,3.63499%,6.25000%
2020-48,hxa4223229cf2bacc2fbb861563bb6e2b9cbc56a3e,4941.1794,16,1,100.37879999999996,1022.5743,108.94404999999972,308.8237125,2.03147%,20.69494%,2.20482%,6.25000%
2020-48,hx1a3690342bc1fbabae3362b56059d17b69b40915,3960.0,16,1,200.0,960.0,200.0,247.5,5.05051%,24.24242%,5.05051%,6.25000%
2020-48,hx864c5eec5eccb203772a322cd711ae7f5c8dec77,11848.022099999998,16,1,159.25390000000002,1649.8154,680.23595,740.5013812499999,1.34414%,13.92482%,5.74135%,6.25000%
2020-48,hx9624f97052215bc50da22b8b0c3d68ddf9acfe34,60800.881100000006,15,1,3783.8032,4260.1058,4159.541300000001,4053.392073333334,6.22327%,7.00665%,6.84125%,6.66667%
2020-48,hxc662c03f4bdd3e0eac3782ee0f6ec9f545a2c5d3,61897.0835,15,1,80.2783,9028.0709,2915.5376000000006,4126.472233333333,0.12970%,14.58562%,4.71030%,6.66667%
2020-48,hx8816f9995eb3bba5c93a9f954f36e816b9f1df8f,1294.1159000000002,15,1,5.3816,257.4011,53.534,86.27439333333335,0.41585%,19.89011%,4.13672%,6.66667%
2020-48,hx250858a62cd9fec535459cd61ca7b1d89984c8a9,537.1549,15,1,4.178999999999999,50.0,50.0,35.81032666666667,0.77799%,9.30830%,9.30830%,6.66667%
2020-48,hxa4ba1bcf183f051844c278796f47112e8805d229,2325.3606,15,1,116.26799999999999,697.6081,116.26799999999999,155.02403999999999,5.00000%,30.00000%,5.00000%,6.66667%
2020-48,hx9c9d5309ef3381e7e5d9a79c11835c0b5636abcc,5964.918200000001,15,1,298.6125,1075.4675,306.9262,397.6612133333334,5.00615%,18.02988%,5.14552%,6.66667%
2020-48,hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,13155.135300000002,15,1,102.16489999999999,2370.6985,786.4944,877.0090200000001,0.77662%,18.02109%,5.97861%,6.66667%
2020-48,hxbcdd18151cbe679fe638e073e4b8aa3d963f9995,11087.742899999997,15,1,12.919,1319.7804999999983,1021.2218,739.1828599999998,0.11652%,11.90306%,9.21037%,6.66667%
2020-48,hx23957e7cfd6ad721f240e7fbb395e0d765fb9b36,6950.95,15,1,22.055799999999998,1516.8606,399.9999,463.39666666666665,0.31731%,21.82235%,5.75461%,6.66667%
2020-48,hxb28391ccbbe4922c14614f844059d229c27a4809,907.8091999999999,15,1,0.9598,134.6412,43.12339999999999,60.52061333333333,0.10573%,14.83144%,4.75027%,6.66667%
2020-48,hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,42414.0686,15,1,1000.0,4500.0,2800.0,2827.604573333333,2.35771%,10.60969%,6.60158%,6.66667%
2020-48,hx7849e4405707a7ed86a3d24f8ff4cf45cde3587d,38581.19357027381,15,1,513.3023323575981,6087.270170137008,1946.681162343438,2572.0795713515877,1.33045%,15.77782%,5.04567%,6.66667%
2020-48,hx49d49a4ae9a0a21ad72aadb4579c29817ed64075,10811.601499999999,15,1,75.7483,3800.6139999999996,339.4903,720.7734333333333,0.70062%,35.15311%,3.14006%,6.66667%
2020-48,hx39aa53c5d86727d19c5f6b4a1e1ad408399e797c,19580.5024,15,1,1143.8113,1594.2119,1201.1655,1305.3668266666668,5.84158%,8.14183%,6.13450%,6.66667%
2020-48,hx4b03d97b91bc4d13d271ee97c8571141baca6cd0,511426.5227,15,1,1244.6613,147255.5638,2445.1456,34095.101513333335,0.24337%,28.79310%,0.47810%,6.66667%
2020-48,hxdd3e1988cb579476efba6206819f7cd6af43f38d,64367.0,15,1,4000.0,5000.0,4000.0,4291.133333333333,6.21436%,7.76796%,6.21436%,6.66667%
2020-48,hx9927cd105cb4f6de0139117b6be189ce07ca25ee,13216.188600000001,14,1,216.1886,1000.0,1000.0,944.0134714285715,1.63579%,7.56648%,7.56648%,7.14286%
2020-48,hx6b91200ebf1df682e2ebeb0279b1bdb611d66257,1606.2207,14,1,9.9,247.5,79.55,114.73005,0.61635%,15.40884%,4.95262%,7.14286%
2020-48,hxe45c3f798bba00ca01d0cb80d8f22ba6594e0f87,12407.5616,14,1,869.3526,994.1975000000002,869.3526,886.2544,7.00664%,8.01284%,7.00664%,7.14286%
2020-48,hxe3dd8785da38941b2d6893b027502a586be5edb1,694.3269,14,1,27.7731,118.0355,45.131299999999996,49.59477857142857,4.00000%,16.99999%,6.50001%,7.14286%
2020-48,hx4816f2d7e86cb5b5d39c6cba12ea549ba2586f00,128338.34259999999,14,1,8163.5226,10196.5815,9253.2459,9167.02447142857,6.36094%,7.94508%,7.21004%,7.14286%
2020-48,hxe7ac3cddbc151c6bff08a9e9d37cab9467619636,33002.60898289767,14,1,319.29085745274256,5783.970186682161,2139.9066846745777,2357.3292130641194,0.96747%,17.52580%,6.48405%,7.14286%
2020-48,hx461eb340a1aca911fb8a85d0401a5c3b84345aae,695.3177,14,1,6.9513,68.2598,55.3204,49.665549999999996,0.99973%,9.81707%,7.95613%,7.14286%
2020-48,hxdbe63a2fca42c3caad4589c2f0a82a0fd6f27a44,8915.123627216564,14,1,276.4878558498548,1765.9938478685142,561.037330954563,636.7945448011832,3.10134%,19.80897%,6.29310%,7.14286%
2020-48,hx463b1ee3016d7244516413acc69de2f1cdb268fd,8077.9108,14,1,160.0797,1049.7487,604.0047,576.9936285714285,1.98170%,12.99530%,7.47724%,7.14286%
2020-48,hxfdb805565bde3986d4ef2ef22ddf1094e4019796,81766.23910000002,14,1,2350.6165,7941.5622,5956.17165,5840.4456500000015,2.87480%,9.71252%,7.28439%,7.14286%
2020-48,hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,20278.6617,14,1,201.3108,2509.8032000000003,1702.8977499999999,1448.4758357142857,0.99272%,12.37657%,8.39749%,7.14286%
2020-48,hxf21441902d03b9d6d761f9522a3e73edb86309b6,3.906800000000211,14,1,0.09999999999979536,2.0,0.10000000000001408,0.27905714285715794,2.55964%,51.19279%,2.55964%,7.14286%
2020-48,hxb38c61724a537235f9ce7b2fa1e498ce6b0bd0f9,20311.883755656047,14,1,291.44281487653825,2966.2089999999994,1498.3142999999998,1450.8488396897176,1.43484%,14.60332%,7.37654%,7.14286%
2020-48,hxbae2c2c3b5461d945ea9d040c8287ab11d524c95,165.02989999999946,14,1,1.0,123.58330000000018,1.0,11.787849999999962,0.60595%,74.88540%,0.60595%,7.14286%
2020-48,hx5949b6be475b9d1417b1330ad55e9308d5e05bfb,11975.4543,14,1,582.9703,1399.1292,641.2674,855.3895928571428,4.86804%,11.68331%,5.35485%,7.14286%
2020-48,hx17de469300d89a6c725084947f753589ca621e87,143025.24499999997,14,1,3214.0501,15618.211599999999,9832.517100000001,10216.088928571426,2.24719%,10.91990%,6.87467%,7.14286%
2020-48,hxaead0bd48f1d8b8f346f2ae5227d1d9fa580e9db,2716.7691,14,1,2.181699999999992,886.8199,114.85265,194.0549357142857,0.08030%,32.64245%,4.22755%,7.14286%
2020-48,hxc884dc0d06b9ede780f563eef6f0a788e831489e,389842.024594195,14,1,743.4886,58879.35017315138,30506.562063216545,27845.858899585357,0.19072%,15.10339%,7.82537%,7.14286%
2020-48,hx099f80b0911a8d44d21053743334334dadb153ce,18953.8397,14,1,189.7166,5144.7111,572.5763,1353.845692857143,1.00094%,27.14337%,3.02090%,7.14286%
2020-48,hxce773241e990107283650688785b259ce7afc91a,132095.95750000002,14,1,2095.9575000000004,10000.0,10000.0,9435.425535714287,1.58669%,7.57025%,7.57025%,7.14286%
2020-48,hx9b7a327acaa261572c77722c44a4090f16dc4c98,101049.5954,14,1,173.575,11428.3663,8377.74005,7217.828242857143,0.17177%,11.30966%,8.29072%,7.14286%
2020-48,hx6654384862ba2431c12575fd98e02a1ebe500d31,19054.3498,13,1,41.2648,3964.0424000000003,1504.5536000000002,1465.7192153846154,0.21656%,20.80387%,7.89612%,7.69231%
2020-48,hx5b038a80b468ed9b581f666bbcd01316f4782ba3,16104.481099999997,13,1,416.46819999999985,2167.9643000000005,1248.7275,1238.8062384615382,2.58604%,13.46187%,7.75391%,7.69231%
2020-48,hx58b45678ec9a9087293617d95bc3f69e5b036f59,6970.5992,13,1,472.3467,685.4052,519.4871,536.1999384615384,6.77627%,9.83280%,7.45255%,7.69231%
2020-48,hxdae7ec0c2367f4f3696f2275490116ed4b2202f7,390.04640000000006,13,1,22.3781,33.8408,31.229300000000002,30.003569230769237,5.73729%,8.67610%,8.00656%,7.69231%
2020-48,hxd65454fc832f4257d9a786e41222ed03ae05edc1,2023.1207946286,13,1,105.99050199202529,393.0520838268712,134.833964135194,155.6246765098923,5.23896%,19.42801%,6.66465%,7.69231%
2020-48,hxc503ebb5a1d72d511e8924e9023437c82fee95b2,380000.0,13,1,12500.0,50000.0,25000.0,29230.76923076923,3.28947%,13.15789%,6.57895%,7.69231%
2020-48,hxf5dc0d28cee39dbebe6bc2c6d8ccce68acd3cd7a,19176.2556,13,1,0.0,6885.8276000000005,1000.0,1369.7325428571428,0.00000%,35.90809%,5.21478%,7.14286%
2020-48,hxe435f4d411b38115de401ab748d78aefb901fd8b,33768.1411,13,1,1361.6889,5263.5504,2046.5798,2597.5493153846155,4.03247%,15.58733%,6.06068%,7.69231%
2020-48,hx7616d8e5a76ac50c883393bd158df54578b61e73,24777.0,13,1,600.0,4000.0,2000.0,1905.923076923077,2.42160%,16.14400%,8.07200%,7.69231%
2020-48,hx6e0a36493b252832790bcb9517fefc691a9840c3,9841.071999999998,13,1,102.3677,1957.9279,598.0639,757.0055384615383,1.04021%,19.89547%,6.07722%,7.69231%
2020-48,hxa7b3f39a318d7242dc06908deda20676609d2630,1770.2075,13,1,35.5996,287.0091,147.0,136.1698076923077,2.01104%,16.21330%,8.30411%,7.69231%
2020-48,hx9e780e0fc513a3c00663dd01c0d12672fe0dd865,6174.2459,13,1,61.800900000000055,679.8601999999998,556.2492,474.9419923076923,1.00095%,11.01123%,9.00918%,7.69231%
2020-48,hx383cfb688c5ac2a53ffb1fde1d360f569dc1e0d8,1899.9703,13,1,56.9991,436.9931,132.9979,146.15156153846152,3.00000%,23.00000%,7.00000%,7.69231%
2020-48,hx2399a64612e7f4494dc731839cbabc24dfd62e07,1139.2060999999997,13,1,21.972099999999998,239.4899,54.9475,87.63123846153843,1.92872%,21.02253%,4.82332%,7.69231%
2020-48,hx14d6a3fbfddf0ac18225bb08f836139f05c1d7ad,454682.0564,13,1,23065.0249,35968.0861,35968.0859,34975.5428,5.07278%,7.91060%,7.91060%,7.69231%
2020-48,hx2b7fd14ca47f8f2e54bafd31b276e7be379b2162,12239.6482,13,1,247.2657,2203.1367999999998,979.1718,941.5114,2.02020%,18.00000%,8.00000%,7.69231%
2020-48,hx2835a19c583698904afd1c77d99112a5b840e032,4270.6171,13,1,299.1238,341.963,341.5055,328.5090076923077,7.00423%,8.00734%,7.99663%,7.69231%
2020-48,hx261bef2e1e9abac57941b8f45541afa25a9eacbb,411.4071,13,1,30.0,51.40710000000001,30.0,31.646700000000003,7.29205%,12.49543%,7.29205%,7.69231%
2020-48,hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,7400.5429,13,1,200.5429,600.0000000000001,600.0,569.2725307692308,2.70984%,8.10751%,8.10751%,7.69231%
2020-48,hx1817d865895f7c394891ab0ac15ed3cdb781611d,3531.298363519063,13,1,127.61764062368157,476.34937957782813,283.15327125929326,271.6383356553125,3.61390%,13.48936%,8.01839%,7.69231%
2020-48,hx49e57e5fed70ed214b39435032f7f84bc36eb8b2,15391.6045,13,1,999.9999999999998,3185.938,1000.0,1183.9695769230768,6.49705%,20.69919%,6.49705%,7.69231%
2020-48,hx1858bb7d884b5a6a74ceaa63eca015ce184bc726,3262.169240259775,13,1,19.8278,814.7835743907547,123.4299883759896,250.9360954045981,0.60781%,24.97674%,3.78368%,7.69231%
2020-48,hx1584db5872b6d7e24b57f73fd3b9c5d516db3ef8,50000.0,13,1,500.0,7000.0,4000.0,3846.153846153846,1.00000%,14.00000%,8.00000%,7.69231%
2020-48,hx1f8527706896d332d6c8437dff1c51590c72efa7,20003.4593,13,1,601.8645,3000.0,1500.9915,1538.7276384615384,3.00880%,14.99741%,7.50366%,7.69231%
2020-48,hxc071ae3c92882a051ab328042e12a666419fe58a,132369.20799999998,12,1,5038.4007,20817.571299999996,9311.9257,11030.767333333331,3.80632%,15.72690%,7.03481%,8.33333%
